OBJECTID,Join_Count,TARGET_FID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGITI,F5_2_STACK_,F5_3_WATER,F5_4_UNDERG,F5_4_1_UNDE,F5_4_2_UNDE,F5_5_1_LAND,F5_5_1A_RCR,F5_5_1B_OTH,F5_5_2_LAND,F5_5_3_SURF,F5_5_3A_RCR,F5_5_3B_Oth,F5_5_4_OTHE,ON_SITE_RE,F6_1_POTW_T,F6_1_POTW_1,F6_1_POTW_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEAS,F8_1A_ON_SI,F8_1B_ON_SI,F8_1C_OFF_S,F8_1D_OFF_S,F8_2_ENERGY,F8_3_ENERGY,F8_4_RECYCL,F8_5_RECYCL,F8_6_TREATM,F8_7_TREATM,PROD__WAST,F8_8_ONE_TI,PROD_RATIO,F8_9_PRODUC,PARENT_COM,PARENT_C_1,Field110,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,OID_,Field1,GEOID,GEO_label,total_x,under_50,from_50_to,from_75_to,from_100_t,from_125_t,from_150_t,from_175_t,from_185_t,from_200_u,below_200,fraction_b,over_30_un,total_y,not_Hispan,non_HL_whi,non_HL_Bla,non_HL_AIA,non_HL_Asi,non_HL_NHO,non_HL_oth,non_HL_2_p,HL,HL_white,HL_Black,HL_AIAN,HL_Asian,HL_NHOPI,HL_other,HL_2_plus,percent_wh,percent_Bl,percent_HL,percent_AI,percent_As,percent_NH,percent_ot,GEOID2_Tex,STATEFP10,COUNTYFP10,COUSUBFP10,COUSUBNS10,GEOID10,NAME10,NAMELSAD10,LSAD10,CLASSFP10,MTFCC10,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,GEOID_AFF1
194,0,194,2016,06804PHRMC58VAL,110000317595.000000000000000,PHARMCO PRODUCTS,58 VALE RD,BROOKFIELD,FAIRFIELD,CT,6804, , ,41.434060000000002,-73.399159999999995,NO,325,Chemicals, , , , , , ,325193,325199,0,0,0,0,1316215699920.000000000000000,XYLENE (MIXED ISOMERS),001330207,84970,YES,TRI,NO,0,NO,R,Pounds,3.200000000000000,1.600000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,4.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,571.700000000000050,0,571.700000000000050,4.800000000000000,0,0.000000000000000,4.800000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,571.700000000000050,576.500000000000000,0.000000000000000,PRODUCTION,1.010000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,195,2016,06457MDDLT1866R,110000316266.000000000000000,MIDDLETOWN STATION,1866 RIVER RD,MIDDLETOWN,MIDDLESEX,CT,6457, , ,41.554782000000003,-72.583579999999998,NO,2211,Electric Utilities, , , , , , ,221112,0,0,0,0,0,1316215146690.000000000000000,AMMONIA,007664417,152389,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,24712.000000000000000,446.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,25158.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,25158.000000000000000,0,0.000000000000000,25158.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,32929.000000000000000,0.000000000000000,58087.000000000000000,0.000000000000000,PRODUCTION,0.630000000000000,NRG ENERGY INC,793422213, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,196,2016,06706SMRST215PI,110033642547.000000000000000,GBC METALS LLC SOMERS THIN STRIP,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706, , ,41.534337999999998,-73.032405999999995,NO,331,Primary Metals, , , , , , ,331420,332813,331491,0,0,0,1316215593260.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,1.200000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,1.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,37.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,37.000000000000000,0.000000000000000,180069.000000000000000,0.000000000000000,0,0.000000000000000,180069.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,38.200000000000003,0,0.000000000000000,1.200000000000000,0.000000000000000,37.000000000000000,0,0.000000000000000,0.000000000000000,180069.000000000000000,0.000000000000000,0.000000000000000,180107.200000000010000,0.000000000000000,PRODUCTION,0.730000000000000,GLOBAL BRASS & COPPER INC,808499920, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
197,0,197,2016,06430RGRSCMILLA,110000607978.000000000000000,SUMITOMO BAKELITE NA INC,24 MILL ST,MANCHESTER,HARTFORD,CT,6042, , ,41.797080000000001,-72.517009999999999,NO,325,Chemicals, , , , , , ,325991,0,0,0,0,0,1316215316010.000000000000000,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,7.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,1062.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1062.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,1069.000000000000000,0,0.000000000000000,7.000000000000000,1062.000000000000000,0.000000000000000,0,0.000000000000000,7396.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8465.000000000000000,0.000000000000000,PRODUCTION,0.960000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,198,2016,06488RMNTC1200M,110000316569.000000000000000,ROMATIC MANUFACTURING CO INC,1200 MAIN ST S,SOUTHBURY,NEW HAVEN,CT,6488, , ,41.454830000000001,-73.242329999999995,NO,332,Fabricated Metals, , , , , , ,332119,0,0,0,0,0,1316215542760.000000000000000,TRICHLOROETHYLENE,000079016,7526,YES,TRI,NO,0,YES,R,Pounds,11244.000000000000000,3434.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,14678.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,1275.000000000000000,1275.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,15953.000000000000000,0,0.000000000000000,14678.000000000000000,0.000000000000000,1275.000000000000000,0,0.000000000000000,18263.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34216.000000000000000,0.000000000000000,ACTIVITY,0.730000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0,199,2016,06340GNRLD75EAS,110011370729.000000000000000,ELECTRIC BOAT CORP,75 EASTERN POINT RD,GROTON,NEW LONDON,CT,6340, , ,41.350541999999997,-72.082559000000003,NO,336,Transportation Equipment, , , , , , ,336611,0,0,0,0,0,1316215164540.000000000000000,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,649475,YES,TRI,YES,1,NO,R,Pounds,5.000000000000000,0.000000000000000,11.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47166.000000000000000,0.000000000000000,0,0.000000000000000,47166.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,16.000000000000000,0,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,47166.000000000000000,0.000000000000000,0.000000000000000,47182.000000000000000,0.000000000000000,PRODUCTION,1.000000000000000,GENERAL DYNAMICS CORP,001381284, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0,200,2016,06340GNRLD75EAS,110011370729.000000000000000,ELECTRIC BOAT CORP,75 EASTERN POINT RD,GROTON,NEW LONDON,CT,6340, , ,41.350541999999997,-72.082559000000003,NO,336,Transportation Equipment, , , , , , ,336611,0,0,0,0,0,1316215164550.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,8.000000000000000,0.000000000000000,8.740000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,16.739999999999998,0.000000000000000,0.000000000000000,0.000000000000000,1204.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1204.000000000000000,0.000000000000000,89855.000000000000000,0.000000000000000,0,0.000000000000000,89855.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,1220.740000000000000,0,0.000000000000000,16.739999999999998,0.000000000000000,1204.000000000000000,0,0.000000000000000,0.000000000000000,89855.000000000000000,0.000000000000000,0.000000000000000,91075.740000000005000,0.000000000000000,PRODUCTION,1.000000000000000,GENERAL DYNAMICS CORP,001381284, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0,201,2016,0609WLGNQN26CAN,110024519001.000000000000000,ALGONQUIN POWER WINDSOR LOCKS LLC,26 CANAL BANK RD,WINDSOR LOCKS,HARTFORD,CT,6096, , ,41.930031000000000,-72.626760000000004,NO,2211,Electric Utilities, , , , , , ,221112,0,0,0,0,0,1316215499550.000000000000000,AMMONIA,007664417,152389,NO,TRI,NO,0,NO,R,Pounds,250.000000000000000,3663.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,3913.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,3913.000000000000000,0,0.000000000000000,3913.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3913.000000000000000,0.000000000000000,PRODUCTION,1.030000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,202,2016,06704DVNCD1875T,110000317112.000000000000000,LUVATA WATERBURY INC,2121 THOMASTON AVE SUITE 1 -,WATERBURY,NEW HAVEN,CT,6704, , ,41.593457999999998,-73.055977999999996,NO,331,Primary Metals, , , , , , ,331420,335929,332618,0,0,0,1316215450530.000000000000000,NITRIC ACID,007697372,152686,NO,TRI,NO,0,NO,R,Pounds,5.000000000000000,52.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,57.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,27013.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,27013.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,27070.000000000000000,0,0.000000000000000,57.000000000000000,27013.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,7143.000000000000000,0.000000000000000,34213.000000000000000,0.000000000000000,PRODUCTION,1.450000000000000,LUVATA FABRICATION NA INC,041334514, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
203,1,203,2016,06706SMRST215PI,110033642547.000000000000000,GBC METALS LLC SOMERS THIN STRIP,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706, , ,41.534337999999998,-73.032405999999995,NO,331,Primary Metals, , , , , , ,331420,332813,331491,0,0,0,1316215593260.000000000000000,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,10.640000000000001,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,10.640000000000001,6.848000000000000,0.000000000000000,6.848000000000000,0.000000000000000,510.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,516.847999999999960,0.000000000000000,3049.900000000000100,0.000000000000000,0,0.000000000000000,3049.900000000000100,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,527.488000000000060,0,0.000000000000000,10.640000000000001,4.519680000000000,512.328319999999960,0,0.000000000000000,0.000000000000000,3049.900000000000100,0.000000000000000,0.000000000000000,3577.387999999999900,0.000000000000000,PRODUCTION,0.730000000000000,GLOBAL BRASS & COPPER INC,808499920, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
204,1,204,2016,06706SMRST215PI,110033642547.000000000000000,GBC METALS LLC SOMERS THIN STRIP,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706, , ,41.534337999999998,-73.032405999999995,NO,331,Primary Metals, , , , , , ,331420,332813,331491,0,0,0,1316215593230.000000000000000,DICHLOROMETHANE,000075092,5306,YES,TRI,NO,0,YES,R,Pounds,14442.790000000001000,50549.760000000002000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,64992.550000000003000,0.176445000000000,0.215655000000000,0.392100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.176445000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1840.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1840.715655000000000,64992.726445000000000,0,0.000000000000000,64992.550000000003000,0.003921000000000,0.172524000000000,0,0.000000000000000,7221.390000000000300,0.000000000000000,0.000000000000000,1840.715655000000000,74054.832100000000000,0.000000000000000,PRODUCTION,1.000000000000000,GLOBAL BRASS & COPPER INC,808499920, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
205,1,205,2016,06706SMRST215PI,110033642547.000000000000000,GBC METALS LLC SOMERS THIN STRIP,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706, , ,41.534337999999998,-73.032405999999995,NO,331,Primary Metals, , , , , , ,331420,332813,331491,0,0,0,1316215593220.000000000000000,COPPER,007440508,150086,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,8.349000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,8.349000000000000,1.482000000000000,0.000000000000000,1.482000000000000,0.000000000000000,2621.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,2622.482000000000000,0.000000000000000,1045424.000000000000000,0.000000000000000,0,0.000000000000000,1045424.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,2630.831000000000100,0,0.000000000000000,8.349000000000000,1.067040000000000,2621.414960000000100,0,0.000000000000000,0.000000000000000,1045424.000000000000000,0.000000000000000,0.000000000000000,1048054.831000000000000,0.000000000000000,PRODUCTION,0.730000000000000,GLOBAL BRASS & COPPER INC,808499920, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
206,1,206,2016,06241NTNLPBOX41,110002089061.000000000000000,WINCHESTER INTERCONNECT CM CORP,349 LAKE RD,DAYVILLE,WINDHAM,CT,6241, , ,41.866639999999997,-71.901150000000001,NO,335,Electrical Equipment, , , , , , ,335929,923110,0,0,0,0,1316215820220.000000000000000,COPPER,007440508,150086,NO,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,400091.000000000000000,400091.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,400091.000000000000000,0.000000000000000,0.000000000000000,400091.000000000000000,0.000000000000000,PRODUCTION,0.900000000000000,NA, , ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
207,0,207,2016,06340GNRLD75EAS,110011370729.000000000000000,ELECTRIC BOAT CORP,75 EASTERN POINT RD,GROTON,NEW LONDON,CT,6340, , ,41.350541999999997,-72.082559000000003,NO,336,Transportation Equipment, , , , , , ,336611,0,0,0,0,0,1316215164560.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,46.180000000000000,0.000000000000000,43.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,89.180000000000007,0.870000000000000,0.000000000000000,0.870000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.870000000000000,0.000000000000000,40395.000000000000000,0.000000000000000,0,0.000000000000000,40395.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,90.049999999999997,0,0.000000000000000,89.180000000000007,0.330600000000000,0.539400000000000,0,0.000000000000000,0.000000000000000,40395.000000000000000,0.000000000000000,0.000000000000000,40485.050000000003000,0.000000000000000,PRODUCTION,1.000000000000000,GENERAL DYNAMICS CORP,001381284, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,208,2016,06457MDDLT1866R,110000316266.000000000000000,MIDDLETOWN STATION,1866 RIVER RD,MIDDLETOWN,MIDDLESEX,CT,6457, , ,41.554782000000003,-72.583579999999998,NO,2211,Electric Utilities, , , , , , ,221112,0,0,0,0,0,1316215146720.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.100000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.100000000000000,0.100000000000000,0.000000000000000,35.700000000000003,35.700000000000003,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.100000000000000,0,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0,35.700000000000003,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,35.899999999999999,0.000000000000000,PRODUCTION,0.630000000000000,NRG ENERGY INC,793422213, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,209,2016,06023STNCH401BE,110000491959.000000000000000,STANCHEM INC,401 BERLIN ST,EAST BERLIN,HARTFORD,CT,6023, , ,41.619999999999997,-72.713888999999995,NO,325,Chemicals, , , , , , ,325510,325520,0,0,0,0,1316215177340.000000000000000,VINYL ACETATE,000108054,24828,YES,TRI,NO,0,YES,R,Pounds,250.000000000000000,5.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1458.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1458.000000000000000,255.000000000000000,0,0.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,3243.000000000000000,1458.000000000000000,4956.000000000000000,0.000000000000000,PRODUCTION,1.060000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
