OBJECTID,Join_Count,TARGET_FID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGITI,F5_2_STACK_,F5_3_WATER,F5_4_UNDERG,F5_4_1_UNDE,F5_4_2_UNDE,F5_5_1_LAND,F5_5_1A_RCR,F5_5_1B_OTH,F5_5_2_LAND,F5_5_3_SURF,F5_5_3A_RCR,F5_5_3B_Oth,F5_5_4_OTHE,ON_SITE_RE,F6_1_POTW_T,F6_1_POTW_1,F6_1_POTW_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEAS,F8_1A_ON_SI,F8_1B_ON_SI,F8_1C_OFF_S,F8_1D_OFF_S,F8_2_ENERGY,F8_3_ENERGY,F8_4_RECYCL,F8_5_RECYCL,F8_6_TREATM,F8_7_TREATM,PROD__WAST,F8_8_ONE_TI,PROD_RATIO,F8_9_PRODUC,PARENT_COM,PARENT_C_1,Field110,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,OID_,Field1,GEOID,GEO_label,total_x,under_50,from_50_to,from_75_to,from_100_t,from_125_t,from_150_t,from_175_t,from_185_t,from_200_u,below_200,fraction_b,over_30_un,total_y,not_Hispan,non_HL_whi,non_HL_Bla,non_HL_AIA,non_HL_Asi,non_HL_NHO,non_HL_oth,non_HL_2_p,HL,HL_white,HL_Black,HL_AIAN,HL_Asian,HL_NHOPI,HL_other,HL_2_plus,percent_wh,percent_Bl,percent_HL,percent_AI,percent_As,percent_NH,percent_ot,GEOID2_Tex,STATEFP10,COUNTYFP10,COUSUBFP10,COUSUBNS10,GEOID10,NAME10,NAMELSAD10,LSAD10,CLASSFP10,MTFCC10,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,GEOID_AFF1
281,0,281,2008,06410CNSLD677MI,110016682829.000000000000000,CONSOLIDATED INDUSTRIES INC,677 MIXVILLE RD,CHESHIRE,NEW HAVEN,CT,6410, , ,41.522219999999997,-72.934079999999994,NO,332,Fabricated Metals, , , , , , ,332112,332111, ,0,0,0,1308207653610.000000000000000,CHROMIUM,007440473,150060,YES,TRI,YES,1,YES,R,Pounds,5.000000000000000,5.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3900.000000000000000,0.000000000000000,0,0.000000000000000,3900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0,0,10.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,3900.000000000000000,0.000000000000000,0.000000000000000,3910.000000000000000,0.000000000000000, ,1.100000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,0,282,2008,06488RMNTC1200M,110000316569.000000000000000,ROMATIC MANUFACTURING CO INC,1200 MAIN ST S,SOUTHBURY,NEW HAVEN,CT,6488, , ,41.454830000000001,-73.242329999999995,NO,332,Fabricated Metals, , , , , , ,332115,0, ,0,0,0,1308206682230.000000000000000,TRICHLOROETHYLENE,000079016,7526,YES,TRI,NO,0,YES,R,Pounds,9414.559999999999500,5377.319999999999700,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,14791.879999999999000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14791.879999999999000,0,0,14792.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,14481.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29273.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,0,283,2008,06804PHRMC58VAL,110000317595.000000000000000,PHARMCO PRODUCTS,58 VALE RD,BROOKFIELD,FAIRFIELD,CT,6804, , ,41.434060000000002,-73.399159999999995,NO,325,Chemicals, , , , , , ,325193,424690, ,0,0,0,1308206195620.000000000000000,METHANOL,000067561,4283,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,0,284,2008,06460CPCNC15216,110000316300.000000000000000,CAAP CO INC,152 PEPE'S FARM RD,MILFORD,NEW HAVEN,CT,6460, , ,41.230989999999998,-73.019750000000002,NO,325,Chemicals, , , , , , ,325510,0, ,0,0,0,1308206450980.000000000000000,XYLENE (MIXED ISOMERS),001330207,84970,YES,TRI,NO,0,NO,R,Pounds,5.000000000000000,250.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1538.000000000000000,0.000000000000000,1538.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0,0,255.000000000000000,0.000000000000000,0.000000000000000,0,1538.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1793.000000000000000,0.000000000000000, ,0.660000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0,285,2008,06480SFTYK56BRW,110001404187.000000000000000,SAFETY-KLEEN SYSTEMS INC,56 BROWNSTONE AVE,PORTLAND,MIDDLESEX,CT,6480, , ,41.571499000000003,-72.645308000000000,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,325998, ,0,0,0,1308206995150.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.110000000000000,0.110000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.220000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.130000000000000,0.130000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1.020000000000000,0.000000000000000,1.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.350000000000000,0,0,0.220000000000000,0.000000000000000,0.130000000000000,0,1.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.370000000000000,0.000000000000000, ,0.000000000000000,SAFETY-KLEEN SYSTEMS INC,053976551, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1,286,2008,06516DTSCH14FAR,110000316907.000000000000000,DEITSCH PLASTIC CO INC,14 FARWELL ST,WEST HAVEN,NEW HAVEN,CT,6516, , ,41.285899999999998,-72.978059999999999,NO,313,Textiles, , , , , , ,313320,0, ,0,0,0,1308206950030.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,730.000000000000000,723.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,1453.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1453.000000000000000,0,0,1453.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,71579.000000000000000,0.000000000000000,73032.000000000000000,0.000000000000000, ,0.700000000000000,NA, , ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
287,1,287,2008,06704DVNCD1875T,110000317112.000000000000000,LUVATA WATERBURY INC,2121 THOMASTON AVE SUITE 1 -,WATERBURY,NEW HAVEN,CT,6704, , ,41.593457999999998,-73.055977999999996,NO,332,Fabricated Metals, , , , , , ,332618,331421, ,0,0,0,1308206380390.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.850000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.850000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,5,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,23.100000000000001,0.000000000000000,4244.000000000000000,0.000000000000000,0,0.000000000000000,4244.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23.949999999999999,0,0,0.850000000000000,5.000000000000000,18.100000000000001,0,0.000000000000000,0.000000000000000,4244.000000000000000,0.000000000000000,0.000000000000000,4267.949999999999800,0.000000000000000, ,0.780000000000000,LUVATA FABRICATION NA INC,041334514, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
288,1,288,2008,06706SMRST215PI,110033642547.000000000000000,GBC METALS LLC SOMERS THIN STRIP,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706, , ,41.534337999999998,-73.032405999999995,NO,331,Primary Metals, , , , , , ,331421,331491,332813,0,0,0,1308206847950.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,1.058000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,1.058000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10773.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10773.000000000000000,0.000000000000000,222729.000000000000000,0.000000000000000,0,0.000000000000000,222729.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10774.058000000001000,0,0,1.058000000000000,0.000000000000000,10773.000000000000000,0,0.000000000000000,0.000000000000000,222729.000000000000000,0.000000000000000,0.000000000000000,233503.057999999990000,0.000000000000000, ,1.510000000000000,GLOBAL BRASS & COPPER INC,808499920, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
289,0,289,2008,06410CNSLD677MI,110016682829.000000000000000,CONSOLIDATED INDUSTRIES INC,677 MIXVILLE RD,CHESHIRE,NEW HAVEN,CT,6410, , ,41.522219999999997,-72.934079999999994,NO,332,Fabricated Metals, , , , , , ,332112,332111, ,0,0,0,1308206760110.000000000000000,NITRIC ACID,007697372,152686,NO,TRI,NO,0,NO,R,Pounds,250.000000000000000,750.000000000000000,5.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,1005.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1005.000000000000000,0,0,1005.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,19041.000000000000000,0.000000000000000,20046.000000000000000,0.000000000000000, ,1.100000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,0,290,2008,06804PHRMC58VAL,110000317595.000000000000000,PHARMCO PRODUCTS,58 VALE RD,BROOKFIELD,FAIRFIELD,CT,6804, , ,41.434060000000002,-73.399159999999995,NO,325,Chemicals, , , , , , ,325193,424690, ,0,0,0,1308206195660.000000000000000,N-HEXANE,000110543,26740,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1,291,2008,06706SMRST215PI,110033642547.000000000000000,GBC METALS LLC SOMERS THIN STRIP,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706, , ,41.534337999999998,-73.032405999999995,NO,331,Primary Metals, , , , , , ,331421,331491,332813,0,0,0,1308206847940.000000000000000,DICHLOROMETHANE,000075092,5306,YES,TRI,NO,0,YES,R,Pounds,27771.000000000000000,83313.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,111084.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3449.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3449.000000000000000,111084.000000000000000,0,0,111084.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3449.000000000000000,114533.000000000000000,0.000000000000000, ,1.310000000000000,GLOBAL BRASS & COPPER INC,808499920, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
292,0,292,2008,06037TRSTR101MA,110012234590.000000000000000,TRI-STAR INDUSTRIES INC,101 MASSIRIO DR,BERLIN,HARTFORD,CT,6037, , ,41.628124999999997,-72.752861999999993,NO,332,Fabricated Metals, , , , , , ,332722,0, ,0,0,0,1308206831910.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,991.000000000000000,0.000000000000000,0,0.000000000000000,991.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,991.000000000000000,0.000000000000000,0.000000000000000,991.000000000000000,0.000000000000000, ,1.140000000000000,MW INDUSTRIES INC,141534284, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0,293,2008,06804PHRMC58VAL,110000317595.000000000000000,PHARMCO PRODUCTS,58 VALE RD,BROOKFIELD,FAIRFIELD,CT,6804, , ,41.434060000000002,-73.399159999999995,NO,325,Chemicals, , , , , , ,325193,424690, ,0,0,0,1308206195630.000000000000000,METHYL ISOBUTYL KETONE,000108101,24851,YES,TRI,NO,0,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1,294,2008,06241NTNLPBOX41,110002089061.000000000000000,WINCHESTER INTERCONNECT CM CORP,349 LAKE RD,DAYVILLE,WINDHAM,CT,6241, , ,41.866639999999997,-71.901150000000001,NO,325,Chemicals, , , , , , ,325991,0, ,0,0,0,1308207019620.000000000000000,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,NA, , ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
295,1,295,2008,06706SMRST215PI,110033642547.000000000000000,GBC METALS LLC SOMERS THIN STRIP,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706, , ,41.534337999999998,-73.032405999999995,NO,331,Primary Metals, , , , , , ,331421,331491,332813,0,0,0,1308206847940.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.000000000000000,0.000000000000000,0.112000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.112000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,116.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,116.000000000000000,0.000000000000000,182.000000000000000,0.000000000000000,0,0.000000000000000,182.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,116.111999999999990,0,0,0.112000000000000,0.000000000000000,116.000000000000000,0,0.000000000000000,0.000000000000000,182.000000000000000,0.000000000000000,0.000000000000000,298.112000000000020,0.000000000000000, ,1.510000000000000,GLOBAL BRASS & COPPER INC,808499920, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
296,0,296,2008,06340GNRLD75EAS,110011370729.000000000000000,ELECTRIC BOAT CORP,75 EASTERN POINT RD,GROTON,NEW LONDON,CT,6340, , ,41.350541999999997,-72.082559000000003,NO,336,Transportation Equipment, , , , , , ,336611,0, ,0,0,0,1308206532060.000000000000000,LEAD,007439921,149583,YES,PBT,YES,1,YES,R,Pounds,1.100000000000000,0.000000000000000,10.789999999999999,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,11.890000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,570.000000000000000,0.000000000000000,570.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,219055.000000000000000,219055.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,581.889999999999990,0,0,11.890000000000001,0.000000000000000,570.000000000000000,0,0.000000000000000,0.000000000000000,219055.000000000000000,0.000000000000000,0.000000000000000,219636.890000000010000,0.000000000000000, ,1.100000000000000,GENERAL DYNAMICS CORP,001381284, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
