GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
Id,Id2,Geography,Total:,Not Hispanic or Latino:,Not Hispanic or Latino: - White alone,Not Hispanic or Latino: - Black or African American alone,Not Hispanic or Latino: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Asian alone,Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Some other race alone,Not Hispanic or Latino: - Two or more races,Hispanic or Latino:,Hispanic or Latino: - White alone,Hispanic or Latino: - Black or African American alone,Hispanic or Latino: - American Indian and Alaska Native alone,Hispanic or Latino: - Asian alone,Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino: - Some other race alone,Hispanic or Latino: - Two or more races
1500000US090075901005,090075901005,"Block Group 5, Census Tract 5901, Middlesex County, Connecticut",1870,1856,1801,14,0,0,0,0,41,14,14,0,0,0,0,0,0
1500000US090075901006,090075901006,"Block Group 6, Census Tract 5901, Middlesex County, Connecticut",713,713,698,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090075901007,090075901007,"Block Group 7, Census Tract 5901, Middlesex County, Connecticut",849,820,780,33,0,0,0,0,7,29,0,0,0,0,0,29,0
1500000US090075951001,090075951001,"Block Group 1, Census Tract 5951, Middlesex County, Connecticut",743,743,730,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1500000US090075951002,090075951002,"Block Group 2, Census Tract 5951, Middlesex County, Connecticut",1162,1162,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090075951003,090075951003,"Block Group 3, Census Tract 5951, Middlesex County, Connecticut",1059,1043,1021,0,0,0,0,0,22,16,16,0,0,0,0,0,0
1500000US090075951004,090075951004,"Block Group 4, Census Tract 5951, Middlesex County, Connecticut",1039,1039,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090075951005,090075951005,"Block Group 5, Census Tract 5951, Middlesex County, Connecticut",1859,1859,1851,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090075951006,090075951006,"Block Group 6, Census Tract 5951, Middlesex County, Connecticut",2471,2463,2419,31,0,0,0,0,13,8,0,0,0,0,0,0,8
1500000US090076001001,090076001001,"Block Group 1, Census Tract 6001, Middlesex County, Connecticut",1414,1414,1382,10,0,12,0,10,0,0,0,0,0,0,0,0,0
1500000US090076001002,090076001002,"Block Group 2, Census Tract 6001, Middlesex County, Connecticut",1188,1181,1150,16,0,15,0,0,0,7,7,0,0,0,0,0,0
1500000US090076001003,090076001003,"Block Group 3, Census Tract 6001, Middlesex County, Connecticut",1141,1081,1076,0,5,0,0,0,0,60,29,0,31,0,0,0,0
1500000US090076101001,090076101001,"Block Group 1, Census Tract 6101, Middlesex County, Connecticut",1017,959,933,7,0,6,0,0,13,58,37,0,0,0,0,21,0
1500000US090076101002,090076101002,"Block Group 2, Census Tract 6101, Middlesex County, Connecticut",1400,1297,1242,0,0,42,0,0,13,103,103,0,0,0,0,0,0
1500000US090076102001,090076102001,"Block Group 1, Census Tract 6102, Middlesex County, Connecticut",747,681,670,3,8,0,0,0,0,66,52,0,0,0,0,14,0
1500000US090076102002,090076102002,"Block Group 2, Census Tract 6102, Middlesex County, Connecticut",951,937,895,4,4,34,0,0,0,14,14,0,0,0,0,0,0
1500000US090076102003,090076102003,"Block Group 3, Census Tract 6102, Middlesex County, Connecticut",760,738,727,8,0,0,0,0,3,22,0,0,0,0,0,22,0
1500000US090076102004,090076102004,"Block Group 4, Census Tract 6102, Middlesex County, Connecticut",1048,991,991,0,0,0,0,0,0,57,32,0,0,0,0,25,0
1500000US090076103001,090076103001,"Block Group 1, Census Tract 6103, Middlesex County, Connecticut",1496,1444,1378,11,9,39,0,0,7,52,39,0,0,0,0,13,0
1500000US090076103002,090076103002,"Block Group 2, Census Tract 6103, Middlesex County, Connecticut",832,832,809,0,0,16,0,0,7,0,0,0,0,0,0,0,0
1500000US090076103003,090076103003,"Block Group 3, Census Tract 6103, Middlesex County, Connecticut",1499,1492,1435,41,0,0,6,0,10,7,7,0,0,0,0,0,0
1500000US090076104001,090076104001,"Block Group 1, Census Tract 6104, Middlesex County, Connecticut",1419,1407,1389,11,7,0,0,0,0,12,12,0,0,0,0,0,0
1500000US090076104002,090076104002,"Block Group 2, Census Tract 6104, Middlesex County, Connecticut",1925,1822,1704,0,5,0,0,0,113,103,89,0,7,0,0,7,0
1500000US090076201001,090076201001,"Block Group 1, Census Tract 6201, Middlesex County, Connecticut",1340,1293,1252,0,0,0,7,8,26,47,47,0,0,0,0,0,0
1500000US090076201002,090076201002,"Block Group 2, Census Tract 6201, Middlesex County, Connecticut",1316,1238,1212,8,0,0,0,0,18,78,36,0,0,0,0,24,18
1500000US090076201003,090076201003,"Block Group 3, Census Tract 6201, Middlesex County, Connecticut",581,581,541,0,0,0,0,0,40,0,0,0,0,0,0,0,0
1500000US090076201004,090076201004,"Block Group 4, Census Tract 6201, Middlesex County, Connecticut",1373,1327,1294,0,0,0,0,0,33,46,46,0,0,0,0,0,0
1500000US090076301001,090076301001,"Block Group 1, Census Tract 6301, Middlesex County, Connecticut",692,692,681,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090076301002,090076301002,"Block Group 2, Census Tract 6301, Middlesex County, Connecticut",543,519,519,0,0,0,0,0,0,24,24,0,0,0,0,0,0
1500000US090076301003,090076301003,"Block Group 3, Census Tract 6301, Middlesex County, Connecticut",856,803,788,0,0,15,0,0,0,53,53,0,0,0,0,0,0
1500000US090076301004,090076301004,"Block Group 4, Census Tract 6301, Middlesex County, Connecticut",818,782,764,0,18,0,0,0,0,36,0,0,0,0,0,0,36
1500000US090076301005,090076301005,"Block Group 5, Census Tract 6301, Middlesex County, Connecticut",750,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090076301006,090076301006,"Block Group 6, Census Tract 6301, Middlesex County, Connecticut",1745,1720,1681,31,0,8,0,0,0,25,25,0,0,0,0,0,0
1500000US090076301007,090076301007,"Block Group 7, Census Tract 6301, Middlesex County, Connecticut",1101,1101,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090076401001,090076401001,"Block Group 1, Census Tract 6401, Middlesex County, Connecticut",712,690,644,25,0,0,0,7,14,22,16,0,0,0,0,6,0
1500000US090076401002,090076401002,"Block Group 2, Census Tract 6401, Middlesex County, Connecticut",1540,1529,1529,0,0,0,0,0,0,11,11,0,0,0,0,0,0
1500000US090076401003,090076401003,"Block Group 3, Census Tract 6401, Middlesex County, Connecticut",627,627,619,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090076401004,090076401004,"Block Group 4, Census Tract 6401, Middlesex County, Connecticut",1154,1154,1125,0,0,6,0,0,23,0,0,0,0,0,0,0,0
1500000US090076401005,090076401005,"Block Group 5, Census Tract 6401, Middlesex County, Connecticut",1985,1953,1870,0,0,13,0,0,70,32,32,0,0,0,0,0,0
1500000US090076701001,090076701001,"Block Group 1, Census Tract 6701, Middlesex County, Connecticut",1144,1114,1080,34,0,0,0,0,0,30,8,0,0,0,0,6,16
1500000US090076701002,090076701002,"Block Group 2, Census Tract 6701, Middlesex County, Connecticut",1702,1662,1626,6,0,4,0,0,26,40,21,0,0,10,0,5,4
1500000US090076701003,090076701003,"Block Group 3, Census Tract 6701, Middlesex County, Connecticut",1214,1185,1141,26,0,9,0,0,9,29,10,0,0,0,0,0,19
1500000US090076701004,090076701004,"Block Group 4, Census Tract 6701, Middlesex County, Connecticut",836,790,721,45,0,24,0,0,0,46,46,0,0,0,0,0,0
1500000US090076702001,090076702001,"Block Group 1, Census Tract 6702, Middlesex County, Connecticut",1189,1189,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090076702002,090076702002,"Block Group 2, Census Tract 6702, Middlesex County, Connecticut",1762,1762,1602,47,7,16,0,0,90,0,0,0,0,0,0,0,0
1500000US090076702003,090076702003,"Block Group 3, Census Tract 6702, Middlesex County, Connecticut",1905,1825,1774,0,0,0,0,0,51,80,74,0,0,0,0,0,6
1500000US090076702004,090076702004,"Block Group 4, Census Tract 6702, Middlesex County, Connecticut",615,615,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090076801001,090076801001,"Block Group 1, Census Tract 6801, Middlesex County, Connecticut",1159,1159,1080,0,0,0,0,22,57,0,0,0,0,0,0,0,0
1500000US090076801002,090076801002,"Block Group 2, Census Tract 6801, Middlesex County, Connecticut",1526,1489,1476,0,0,0,0,0,13,37,37,0,0,0,0,0,0
1500000US090076801003,090076801003,"Block Group 3, Census Tract 6801, Middlesex County, Connecticut",1411,1411,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090076801004,090076801004,"Block Group 4, Census Tract 6801, Middlesex County, Connecticut",781,765,698,17,0,5,0,0,45,16,0,0,0,0,0,16,0
1500000US090076801005,090076801005,"Block Group 5, Census Tract 6801, Middlesex County, Connecticut",879,842,842,0,0,0,0,0,0,37,0,0,0,0,0,37,0
1500000US090076801006,090076801006,"Block Group 6, Census Tract 6801, Middlesex County, Connecticut",536,518,518,0,0,0,0,0,0,18,18,0,0,0,0,0,0
1500000US090090000000,090090000000,"Block Group 0, Census Tract 0, New Haven County, Connecticut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090091201001,090091201001,"Block Group 1, Census Tract 1201, New Haven County, Connecticut",3488,3449,3232,15,0,193,0,0,9,39,21,0,0,0,0,18,0
1500000US090091201002,090091201002,"Block Group 2, Census Tract 1201, New Haven County, Connecticut",2863,2710,2577,90,0,0,0,0,43,153,138,0,0,0,0,15,0
1500000US090091202001,090091202001,"Block Group 1, Census Tract 1202, New Haven County, Connecticut",989,922,743,157,0,8,0,0,14,67,30,0,0,0,0,29,8
1500000US090091202002,090091202002,"Block Group 2, Census Tract 1202, New Haven County, Connecticut",1633,1221,1041,112,7,61,0,0,0,412,206,0,0,0,0,203,3
1500000US090091202003,090091202003,"Block Group 3, Census Tract 1202, New Haven County, Connecticut",1983,1794,1738,56,0,0,0,0,0,189,145,0,0,0,0,20,24
1500000US090091202004,090091202004,"Block Group 4, Census Tract 1202, New Haven County, Connecticut",1435,1393,1331,38,0,0,0,0,24,42,42,0,0,0,0,0,0
1500000US090091251001,090091251001,"Block Group 1, Census Tract 1251, New Haven County, Connecticut",2727,2641,2549,71,21,0,0,0,0,86,67,9,0,0,0,10,0
1500000US090091251002,090091251002,"Block Group 2, Census Tract 1251, New Haven County, Connecticut",1828,1797,1775,15,0,0,0,0,7,31,31,0,0,0,0,0,0
1500000US090091252001,090091252001,"Block Group 1, Census Tract 1252, New Haven County, Connecticut",3847,3618,3208,212,0,119,0,0,79,229,171,0,0,0,0,58,0
1500000US090091252002,090091252002,"Block Group 2, Census Tract 1252, New Haven County, Connecticut",1778,1581,1485,41,0,24,0,0,31,197,71,0,0,0,0,118,8
1500000US090091253001,090091253001,"Block Group 1, Census Tract 1253, New Haven County, Connecticut",1776,1706,1585,104,0,11,0,0,6,70,47,0,0,0,0,23,0
1500000US090091253002,090091253002,"Block Group 2, Census Tract 1253, New Haven County, Connecticut",3371,2885,2149,559,0,32,0,0,145,486,272,43,0,0,0,84,87
1500000US090091254001,090091254001,"Block Group 1, Census Tract 1254, New Haven County, Connecticut",2205,2013,1685,181,12,74,0,0,61,192,91,0,0,0,0,101,0
1500000US090091254002,090091254002,"Block Group 2, Census Tract 1254, New Haven County, Connecticut",1022,956,671,285,0,0,0,0,0,66,6,0,0,0,0,60,0
1500000US090091301001,090091301001,"Block Group 1, Census Tract 1301, New Haven County, Connecticut",2869,2749,2671,31,0,0,0,0,47,120,57,0,0,0,0,63,0
1500000US090091301002,090091301002,"Block Group 2, Census Tract 1301, New Haven County, Connecticut",2099,2087,2010,0,27,41,0,9,0,12,12,0,0,0,0,0,0
1500000US090091301003,090091301003,"Block Group 3, Census Tract 1301, New Haven County, Connecticut",2736,2592,2433,34,29,96,0,0,0,144,70,0,0,0,0,74,0
1500000US090091302001,090091302001,"Block Group 1, Census Tract 1302, New Haven County, Connecticut",799,799,775,10,0,0,0,0,14,0,0,0,0,0,0,0,0
1500000US090091302002,090091302002,"Block Group 2, Census Tract 1302, New Haven County, Connecticut",3948,3796,3626,8,4,150,0,0,8,152,116,0,0,0,0,0,36
1500000US090091302003,090091302003,"Block Group 3, Census Tract 1302, New Haven County, Connecticut",3003,2935,2817,108,0,3,0,0,7,68,68,0,0,0,0,0,0
1500000US090091401001,090091401001,"Block Group 1, Census Tract 1401, New Haven County, Connecticut",1966,1756,831,535,0,253,0,49,88,210,111,0,0,0,0,89,10
1500000US090091402001,090091402001,"Block Group 1, Census Tract 1402, New Haven County, Connecticut",1605,728,320,349,14,0,0,7,38,877,248,33,39,20,0,534,3
1500000US090091403001,090091403001,"Block Group 1, Census Tract 1403, New Haven County, Connecticut",604,443,155,221,0,13,0,33,21,161,62,6,0,4,0,84,5
1500000US090091403002,090091403002,"Block Group 2, Census Tract 1403, New Haven County, Connecticut",766,268,13,215,0,8,0,0,32,498,98,0,0,0,0,396,4
1500000US090091403003,090091403003,"Block Group 3, Census Tract 1403, New Haven County, Connecticut",1046,593,141,325,0,0,0,36,91,453,236,54,0,0,0,130,33
1500000US090091404001,090091404001,"Block Group 1, Census Tract 1404, New Haven County, Connecticut",1507,861,230,588,0,0,0,0,43,646,289,77,0,0,0,276,4
1500000US090091404002,090091404002,"Block Group 2, Census Tract 1404, New Haven County, Connecticut",579,375,258,72,0,41,0,0,4,204,46,0,0,0,0,158,0
1500000US090091404003,090091404003,"Block Group 3, Census Tract 1404, New Haven County, Connecticut",1343,574,91,417,7,0,0,0,59,769,183,29,0,0,0,520,37
1500000US090091405001,090091405001,"Block Group 1, Census Tract 1405, New Haven County, Connecticut",1033,606,51,528,0,0,0,0,27,427,68,0,49,0,0,257,53
1500000US090091405002,090091405002,"Block Group 2, Census Tract 1405, New Haven County, Connecticut",1141,728,82,610,0,0,0,0,36,413,174,40,0,0,0,154,45
1500000US090091405003,090091405003,"Block Group 3, Census Tract 1405, New Haven County, Connecticut",1212,455,115,310,30,0,0,0,0,757,244,0,0,0,0,478,35
1500000US090091406001,090091406001,"Block Group 1, Census Tract 1406, New Haven County, Connecticut",1042,739,179,431,0,6,0,0,123,303,98,0,0,0,0,190,15
1500000US090091406002,090091406002,"Block Group 2, Census Tract 1406, New Haven County, Connecticut",855,461,29,372,34,0,0,0,26,394,145,13,0,0,0,177,59
1500000US090091406003,090091406003,"Block Group 3, Census Tract 1406, New Haven County, Connecticut",933,312,30,265,0,0,0,0,17,621,259,67,0,0,0,280,15
1500000US090091406004,090091406004,"Block Group 4, Census Tract 1406, New Haven County, Connecticut",1356,894,60,788,0,0,0,0,46,462,62,16,0,0,0,355,29
1500000US090091406005,090091406005,"Block Group 5, Census Tract 1406, New Haven County, Connecticut",673,375,52,323,0,0,0,0,0,298,60,38,0,0,0,187,13
1500000US090091407001,090091407001,"Block Group 1, Census Tract 1407, New Haven County, Connecticut",851,764,488,197,25,54,0,0,0,87,32,0,0,0,0,47,8
1500000US090091407002,090091407002,"Block Group 2, Census Tract 1407, New Haven County, Connecticut",700,614,460,32,0,107,0,0,15,86,8,0,0,8,0,70,0
1500000US090091407003,090091407003,"Block Group 3, Census Tract 1407, New Haven County, Connecticut",1026,844,316,415,0,56,0,0,57,182,22,17,0,0,0,143,0
1500000US090091407004,090091407004,"Block Group 4, Census Tract 1407, New Haven County, Connecticut",806,623,345,135,0,46,0,0,97,183,115,8,0,0,0,60,0
1500000US090091407005,090091407005,"Block Group 5, Census Tract 1407, New Haven County, Connecticut",716,517,15,483,0,0,0,0,19,199,28,48,0,0,0,60,63
1500000US090091407006,090091407006,"Block Group 6, Census Tract 1407, New Haven County, Connecticut",916,716,67,513,0,0,0,0,136,200,17,0,0,0,0,183,0
1500000US090091407007,090091407007,"Block Group 7, Census Tract 1407, New Haven County, Connecticut",667,606,285,42,0,252,0,0,27,61,56,0,0,0,0,5,0
1500000US090091407008,090091407008,"Block Group 8, Census Tract 1407, New Haven County, Connecticut",937,527,0,519,0,0,0,0,8,410,176,38,0,0,0,174,22
1500000US090091408001,090091408001,"Block Group 1, Census Tract 1408, New Haven County, Connecticut",1056,883,200,660,0,0,0,0,23,173,50,27,0,0,0,96,0
1500000US090091408002,090091408002,"Block Group 2, Census Tract 1408, New Haven County, Connecticut",852,766,85,566,0,0,0,12,103,86,56,0,0,0,0,30,0
1500000US090091408003,090091408003,"Block Group 3, Census Tract 1408, New Haven County, Connecticut",780,580,180,345,10,45,0,0,0,200,31,11,15,0,0,118,25
1500000US090091408004,090091408004,"Block Group 4, Census Tract 1408, New Haven County, Connecticut",1461,1224,242,948,0,0,0,0,34,237,75,59,0,0,0,103,0
1500000US090091409001,090091409001,"Block Group 1, Census Tract 1409, New Haven County, Connecticut",860,835,136,629,0,9,0,52,9,25,0,0,0,0,0,25,0
1500000US090091409002,090091409002,"Block Group 2, Census Tract 1409, New Haven County, Connecticut",1012,917,102,784,0,0,0,0,31,95,17,11,0,0,0,46,21
1500000US090091409003,090091409003,"Block Group 3, Census Tract 1409, New Haven County, Connecticut",1025,774,309,454,0,0,0,0,11,251,36,0,0,0,0,204,11
1500000US090091409004,090091409004,"Block Group 4, Census Tract 1409, New Haven County, Connecticut",827,772,210,498,0,21,0,11,32,55,20,6,0,0,0,29,0
1500000US090091409005,090091409005,"Block Group 5, Census Tract 1409, New Haven County, Connecticut",960,938,440,488,0,0,0,0,10,22,3,0,0,0,0,11,8
1500000US090091410001,090091410001,"Block Group 1, Census Tract 1410, New Haven County, Connecticut",581,522,460,53,0,0,0,0,9,59,51,0,0,0,0,0,8
1500000US090091410002,090091410002,"Block Group 2, Census Tract 1410, New Haven County, Connecticut",1045,1030,819,192,6,0,0,0,13,15,9,0,0,0,0,6,0
1500000US090091410003,090091410003,"Block Group 3, Census Tract 1410, New Haven County, Connecticut",1129,1070,840,212,10,8,0,0,0,59,22,14,0,0,0,23,0
1500000US090091410004,090091410004,"Block Group 4, Census Tract 1410, New Haven County, Connecticut",886,820,675,124,0,0,0,0,21,66,35,5,0,0,0,26,0
1500000US090091411001,090091411001,"Block Group 1, Census Tract 1411, New Haven County, Connecticut",1542,1465,1055,393,0,11,0,0,6,77,77,0,0,0,0,0,0
1500000US090091411002,090091411002,"Block Group 2, Census Tract 1411, New Haven County, Connecticut",1261,1211,660,398,14,70,0,0,69,50,10,0,0,0,0,40,0
1500000US090091412001,090091412001,"Block Group 1, Census Tract 1412, New Haven County, Connecticut",1082,903,191,576,0,10,0,6,120,179,23,0,0,0,0,156,0
1500000US090091412002,090091412002,"Block Group 2, Census Tract 1412, New Haven County, Connecticut",653,554,356,198,0,0,0,0,0,99,99,0,0,0,0,0,0
1500000US090091412003,090091412003,"Block Group 3, Census Tract 1412, New Haven County, Connecticut",473,473,280,115,0,0,0,6,72,0,0,0,0,0,0,0,0
1500000US090091412004,090091412004,"Block Group 4, Census Tract 1412, New Haven County, Connecticut",1173,1052,384,605,0,17,0,0,46,121,6,23,0,0,0,69,23
1500000US090091412005,090091412005,"Block Group 5, Census Tract 1412, New Haven County, Connecticut",1164,1080,64,991,0,0,0,0,25,84,40,0,0,0,0,44,0
1500000US090091413001,090091413001,"Block Group 1, Census Tract 1413, New Haven County, Connecticut",1685,1529,44,1448,37,0,0,0,0,156,10,26,0,0,0,105,15
1500000US090091413002,090091413002,"Block Group 2, Census Tract 1413, New Haven County, Connecticut",613,485,155,313,0,0,0,0,17,128,128,0,0,0,0,0,0
1500000US090091413003,090091413003,"Block Group 3, Census Tract 1413, New Haven County, Connecticut",783,755,364,373,0,0,0,0,18,28,28,0,0,0,0,0,0
1500000US090091413004,090091413004,"Block Group 4, Census Tract 1413, New Haven County, Connecticut",2232,1976,1250,624,0,37,0,0,65,256,88,18,5,0,5,82,58
1500000US090091414001,090091414001,"Block Group 1, Census Tract 1414, New Haven County, Connecticut",1025,979,437,507,8,0,0,0,27,46,4,18,0,0,0,0,24
1500000US090091414002,090091414002,"Block Group 2, Census Tract 1414, New Haven County, Connecticut",913,882,370,496,0,0,0,0,16,31,19,0,0,0,0,12,0
1500000US090091414003,090091414003,"Block Group 3, Census Tract 1414, New Haven County, Connecticut",1460,1311,120,1140,0,0,0,0,51,149,110,39,0,0,0,0,0
1500000US090091414004,090091414004,"Block Group 4, Census Tract 1414, New Haven County, Connecticut",1567,1381,274,1030,38,8,0,13,18,186,52,69,0,0,0,36,29
1500000US090091415001,090091415001,"Block Group 1, Census Tract 1415, New Haven County, Connecticut",648,591,39,484,0,32,0,0,36,57,57,0,0,0,0,0,0
1500000US090091415002,090091415002,"Block Group 2, Census Tract 1415, New Haven County, Connecticut",321,301,13,232,0,22,0,0,34,20,10,0,0,0,0,10,0
1500000US090091415003,090091415003,"Block Group 3, Census Tract 1415, New Haven County, Connecticut",644,615,24,591,0,0,0,0,0,29,0,0,0,0,0,29,0
1500000US090091415004,090091415004,"Block Group 4, Census Tract 1415, New Haven County, Connecticut",829,676,81,550,23,0,0,0,22,153,140,3,0,0,0,0,10
1500000US090091415005,090091415005,"Block Group 5, Census Tract 1415, New Haven County, Connecticut",1391,1374,0,1287,54,0,0,10,23,17,0,6,0,0,0,11,0
1500000US090091415006,090091415006,"Block Group 6, Census Tract 1415, New Haven County, Connecticut",689,677,0,629,0,0,0,0,48,12,0,0,0,0,0,0,12
1500000US090091415007,090091415007,"Block Group 7, Census Tract 1415, New Haven County, Connecticut",1069,1037,0,993,0,0,0,0,44,32,0,29,0,0,0,0,3
1500000US090091415008,090091415008,"Block Group 8, Census Tract 1415, New Haven County, Connecticut",887,880,6,837,22,8,0,0,7,7,0,0,0,0,0,0,7
1500000US090091416001,090091416001,"Block Group 1, Census Tract 1416, New Haven County, Connecticut",784,746,110,555,0,67,0,0,14,38,5,4,9,0,0,20,0
1500000US090091416002,090091416002,"Block Group 2, Census Tract 1416, New Haven County, Connecticut",618,551,0,472,20,0,0,9,50,67,6,18,0,0,0,43,0
1500000US090091416003,090091416003,"Block Group 3, Census Tract 1416, New Haven County, Connecticut",50,50,0,29,21,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090091416004,090091416004,"Block Group 4, Census Tract 1416, New Haven County, Connecticut",456,456,10,429,17,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090091416005,090091416005,"Block Group 5, Census Tract 1416, New Haven County, Connecticut",2190,1744,449,1239,6,0,0,0,50,446,103,35,0,0,0,264,44
1500000US090091416006,090091416006,"Block Group 6, Census Tract 1416, New Haven County, Connecticut",913,847,21,794,0,0,0,0,32,66,47,14,0,0,0,0,5
1500000US090091417001,090091417001,"Block Group 1, Census Tract 1417, New Haven County, Connecticut",1276,1109,599,212,7,257,0,7,27,167,76,13,0,0,0,78,0
1500000US090091417002,090091417002,"Block Group 2, Census Tract 1417, New Haven County, Connecticut",4766,4463,3222,244,21,694,0,16,266,303,137,8,7,7,8,95,41
1500000US090091418001,090091418001,"Block Group 1, Census Tract 1418, New Haven County, Connecticut",1203,1138,728,52,3,270,0,21,64,65,39,0,0,7,0,11,8
1500000US090091418002,090091418002,"Block Group 2, Census Tract 1418, New Haven County, Connecticut",648,615,440,35,0,121,0,0,19,33,4,0,0,0,0,9,20
1500000US090091418003,090091418003,"Block Group 3, Census Tract 1418, New Haven County, Connecticut",915,834,205,251,0,271,0,0,107,81,0,41,0,0,0,30,10
1500000US090091418004,090091418004,"Block Group 4, Census Tract 1418, New Haven County, Connecticut",1286,1272,302,871,0,88,0,0,11,14,4,0,0,0,0,0,10
1500000US090091419001,090091419001,"Block Group 1, Census Tract 1419, New Haven County, Connecticut",513,453,323,75,0,44,0,4,7,60,60,0,0,0,0,0,0
1500000US090091419002,090091419002,"Block Group 2, Census Tract 1419, New Haven County, Connecticut",749,573,269,248,0,13,0,0,43,176,74,0,0,0,0,102,0
1500000US090091419003,090091419003,"Block Group 3, Census Tract 1419, New Haven County, Connecticut",1132,1035,815,46,0,174,0,0,0,97,40,0,0,0,0,38,19
1500000US090091419004,090091419004,"Block Group 4, Census Tract 1419, New Haven County, Connecticut",968,953,801,11,0,102,0,16,23,15,15,0,0,0,0,0,0
1500000US090091419005,090091419005,"Block Group 5, Census Tract 1419, New Haven County, Connecticut",534,510,480,0,0,30,0,0,0,24,24,0,0,0,0,0,0
1500000US090091419006,090091419006,"Block Group 6, Census Tract 1419, New Haven County, Connecticut",1014,1001,783,38,0,180,0,0,0,13,13,0,0,0,0,0,0
1500000US090091420001,090091420001,"Block Group 1, Census Tract 1420, New Haven County, Connecticut",711,693,547,16,0,112,0,0,18,18,18,0,0,0,0,0,0
1500000US090091420002,090091420002,"Block Group 2, Census Tract 1420, New Haven County, Connecticut",449,418,312,19,0,58,0,0,29,31,19,0,0,0,0,12,0
1500000US090091420003,090091420003,"Block Group 3, Census Tract 1420, New Haven County, Connecticut",507,482,326,116,0,40,0,0,0,25,14,0,0,4,0,0,7
1500000US090091420004,090091420004,"Block Group 4, Census Tract 1420, New Haven County, Connecticut",508,446,357,25,0,55,0,5,4,62,58,0,0,0,0,4,0
1500000US090091420005,090091420005,"Block Group 5, Census Tract 1420, New Haven County, Connecticut",913,861,653,79,0,112,0,0,17,52,48,0,0,4,0,0,0
1500000US090091421001,090091421001,"Block Group 1, Census Tract 1421, New Haven County, Connecticut",1418,969,244,632,10,30,0,0,53,449,154,0,110,0,0,133,52
1500000US090091422001,090091422001,"Block Group 1, Census Tract 1422, New Haven County, Connecticut",772,734,627,70,0,28,0,0,9,38,31,0,0,0,0,7,0
1500000US090091422003,090091422003,"Block Group 3, Census Tract 1422, New Haven County, Connecticut",721,664,568,76,0,6,0,0,14,57,45,0,0,0,0,12,0
1500000US090091423001,090091423001,"Block Group 1, Census Tract 1423, New Haven County, Connecticut",877,537,342,122,0,11,0,0,62,340,80,0,0,0,0,250,10
1500000US090091423002,090091423002,"Block Group 2, Census Tract 1423, New Haven County, Connecticut",609,428,235,183,10,0,0,0,0,181,68,0,0,0,0,113,0
1500000US090091423003,090091423003,"Block Group 3, Census Tract 1423, New Haven County, Connecticut",1039,333,91,233,0,9,0,0,0,706,182,0,0,0,0,494,30
1500000US090091423004,090091423004,"Block Group 4, Census Tract 1423, New Haven County, Connecticut",959,284,98,186,0,0,0,0,0,675,224,5,0,0,0,440,6
1500000US090091423005,090091423005,"Block Group 5, Census Tract 1423, New Haven County, Connecticut",1225,511,121,375,8,7,0,0,0,714,356,50,0,0,0,235,73
1500000US090091424001,090091424001,"Block Group 1, Census Tract 1424, New Haven County, Connecticut",1370,732,386,334,0,0,0,0,12,638,387,130,0,0,0,121,0
1500000US090091424002,090091424002,"Block Group 2, Census Tract 1424, New Haven County, Connecticut",999,420,114,249,0,57,0,0,0,579,349,0,10,6,0,139,75
1500000US090091424003,090091424003,"Block Group 3, Census Tract 1424, New Haven County, Connecticut",1104,411,120,280,4,7,0,0,0,693,332,0,9,0,0,296,56
1500000US090091424004,090091424004,"Block Group 4, Census Tract 1424, New Haven County, Connecticut",772,342,90,236,0,0,0,0,16,430,136,10,0,0,0,231,53
1500000US090091424005,090091424005,"Block Group 5, Census Tract 1424, New Haven County, Connecticut",586,194,141,38,0,0,0,0,15,392,55,0,0,0,0,337,0
1500000US090091425001,090091425001,"Block Group 1, Census Tract 1425, New Haven County, Connecticut",1209,585,178,397,0,0,0,0,10,624,230,84,0,0,0,310,0
1500000US090091425002,090091425002,"Block Group 2, Census Tract 1425, New Haven County, Connecticut",830,501,25,423,0,0,0,34,19,329,52,10,0,0,0,263,4
