FID,OBJECTID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGIT,F5_2_STACK,F5_3_WATER,F5_4_UNDER,F5_4_1_UND,F5_4_2_UND,F5_5_1_LAN,F5_5_1A_RC,F5_5_1B_OT,F5_5_2_LAN,F5_5_3_SUR,F5_5_3A_RC,F5_5_3B_Ot,F5_5_4_OTH,ON_SITE_RE,F6_1_POTW_,F6_1_POT_1,F6_1_POT_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEA,F8_1A_ON_S,F8_1B_ON_S,F8_1C_OFF_,F8_1D_OFF_,F8_2_ENERG,F8_3_ENERG,F8_4_RECYC,F8_5_RECYC,F8_6_TREAT,F8_7_TREAT,PROD__WAST,F8_8_ONE_T,PROD_RATIO,F8_9_PRODU,PARENT_COM,PARENT_C_1,Field110,FID_1,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,OID_,Field1,GEOID,GEO_label,total_x,under_50,from_50_to,from_75_to,from_100_t,from_125_t,from_150_t,from_175_t,from_185_t,from_200_u,below_200,fraction_b,over_30_un,total_y,not_Hispan,non_HL_whi,non_HL_Bla,non_HL_AIA,non_HL_Asi,non_HL_NHO,non_HL_oth,non_HL_2_p,HL,HL_white,HL_Black,HL_AIAN,HL_Asian,HL_NHOPI,HL_other,HL_2_plus,percent_wh,percent_Bl,percent_HL,percent_AI,percent_As,percent_NH,percent_ot,GEOID2_Tex
33,671,2016,06607BRDGP250EA,110009353617.000000000000000,SPRAGUE BRIDGEPORT TERMINAL,250 EAGLES NEST RD,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.173082000000001,-73.157616000000004,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215495350.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,1.000000000000000,695.899999999999980,52.469999999999999,0,0,0,0,0,0,0,0,0,0,0.000000000000000,749.370000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,749.370000000000000,0,0,749.370000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,749.370000000000000,0.000000000000000,PRODUCTION,1.580000000000000,SPRAGUE RESOURCES LP,131362733, ,270,09,001,080500,1,090010805001,Block Group 1,G5030,S,7310662.000000000000000,3325733.000000000000000,+41.1625195,-073.1278315,444,445,1500000US090010805001,"Block Group 1, Census Tract 805, Fairfield County, Connecticut",1745,57,0,0,24,5,32,0,17,1610,135,0,no,1778,1754,1704,0,4,13,0,0,33,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090010805001
34,673,2016,06607BRDGP250EA,110009353617.000000000000000,SPRAGUE BRIDGEPORT TERMINAL,250 EAGLES NEST RD,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.173082000000001,-73.157616000000004,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215495300.000000000000000,ETHYLBENZENE,000100414,19406,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,47.060000000000002,8.750000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,55.810000000000002,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,55.810000000000002,0,0,55.810000000000002,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,55.810000000000002,0.000000000000000,PRODUCTION,1.580000000000000,SPRAGUE RESOURCES LP,131362733, ,270,09,001,080500,1,090010805001,Block Group 1,G5030,S,7310662.000000000000000,3325733.000000000000000,+41.1625195,-073.1278315,444,445,1500000US090010805001,"Block Group 1, Census Tract 805, Fairfield County, Connecticut",1745,57,0,0,24,5,32,0,17,1610,135,0,no,1778,1754,1704,0,4,13,0,0,33,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090010805001
35,683,2016,06607BRDGP250EA,110009353617.000000000000000,SPRAGUE BRIDGEPORT TERMINAL,250 EAGLES NEST RD,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.173082000000001,-73.157616000000004,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215495290.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,PRODUCTION,1.580000000000000,SPRAGUE RESOURCES LP,131362733, ,270,09,001,080500,1,090010805001,Block Group 1,G5030,S,7310662.000000000000000,3325733.000000000000000,+41.1625195,-073.1278315,444,445,1500000US090010805001,"Block Group 1, Census Tract 805, Fairfield County, Connecticut",1745,57,0,0,24,5,32,0,17,1610,135,0,no,1778,1754,1704,0,4,13,0,0,33,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090010805001
36,687,2016,06607BRDGP250EA,110009353617.000000000000000,SPRAGUE BRIDGEPORT TERMINAL,250 EAGLES NEST RD,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.173082000000001,-73.157616000000004,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215495320.000000000000000,NAPHTHALENE,000091203,13326,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,20.829999999999998,9.230000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,30.059999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,30.059999999999999,0,0,30.059999999999999,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,30.059999999999999,0.000000000000000,PRODUCTION,1.580000000000000,SPRAGUE RESOURCES LP,131362733, ,270,09,001,080500,1,090010805001,Block Group 1,G5030,S,7310662.000000000000000,3325733.000000000000000,+41.1625195,-073.1278315,444,445,1500000US090010805001,"Block Group 1, Census Tract 805, Fairfield County, Connecticut",1745,57,0,0,24,5,32,0,17,1610,135,0,no,1778,1754,1704,0,4,13,0,0,33,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090010805001
37,692,2016,06607BRDGP250EA,110009353617.000000000000000,SPRAGUE BRIDGEPORT TERMINAL,250 EAGLES NEST RD,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.173082000000001,-73.157616000000004,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215495360.000000000000000,XYLENE (MIXED ISOMERS),001330207,84970,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,207.710000000000010,43.729999999999997,0,0,0,0,0,0,0,0,0,0,0.000000000000000,251.440000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,251.440000000000000,0,0,251.440000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,251.440000000000000,0.000000000000000,PRODUCTION,1.580000000000000,SPRAGUE RESOURCES LP,131362733, ,270,09,001,080500,1,090010805001,Block Group 1,G5030,S,7310662.000000000000000,3325733.000000000000000,+41.1625195,-073.1278315,444,445,1500000US090010805001,"Block Group 1, Census Tract 805, Fairfield County, Connecticut",1745,57,0,0,24,5,32,0,17,1610,135,0,no,1778,1754,1704,0,4,13,0,0,33,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090010805001
38,693,2016,06607BRDGP250EA,110009353617.000000000000000,SPRAGUE BRIDGEPORT TERMINAL,250 EAGLES NEST RD,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.173082000000001,-73.157616000000004,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215495270.000000000000000,BENZENE,000071432,4754,YES,TRI,NO,0,YES,R,Pounds,0.000000000000000,154.509999999999990,3.500000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,158.009999999999990,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,158.009999999999990,0,0,158.009999999999990,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,158.009999999999990,0.000000000000000,PRODUCTION,1.580000000000000,SPRAGUE RESOURCES LP,131362733, ,270,09,001,080500,1,090010805001,Block Group 1,G5030,S,7310662.000000000000000,3325733.000000000000000,+41.1625195,-073.1278315,444,445,1500000US090010805001,"Block Group 1, Census Tract 805, Fairfield County, Connecticut",1745,57,0,0,24,5,32,0,17,1610,135,0,no,1778,1754,1704,0,4,13,0,0,33,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090010805001
39,696,2016,06607BRDGP250EA,110009353617.000000000000000,SPRAGUE BRIDGEPORT TERMINAL,250 EAGLES NEST RD,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.173082000000001,-73.157616000000004,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215495300.000000000000000,CYCLOHEXANE,000110827,27003,NO,TRI,NO,0,NO,R,Pounds,1.040000000000000,722.710000000000040,15.740000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,739.490000000000010,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,739.490000000000010,0,0,739.490000000000010,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,739.490000000000010,0.000000000000000,PRODUCTION,1.580000000000000,SPRAGUE RESOURCES LP,131362733, ,270,09,001,080500,1,090010805001,Block Group 1,G5030,S,7310662.000000000000000,3325733.000000000000000,+41.1625195,-073.1278315,444,445,1500000US090010805001,"Block Group 1, Census Tract 805, Fairfield County, Connecticut",1745,57,0,0,24,5,32,0,17,1610,135,0,no,1778,1754,1704,0,4,13,0,0,33,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0,090010805001
40,57,2016,06607SFTYK244SE,110039203901.000000000000000,SAFETY-KLEEN SYSTEMS INC,24-40 SEAVIEW AVE,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.167296999999998,-73.165767000000002,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,325998,0,0,0,0,1316215672590.000000000000000,ETHYLENE GLYCOL,000107211,24257,YES,TRI,NO,0,NO,R,Pounds,14.000000000000000,5.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,351853.000000000000000,0,0,351853.000000000000000,19.000000000000000,0,0,19.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,351853.000000000000000,351872.000000000000000,0.000000000000000,PRODUCTION,3.500000000000000,SAFETY-KLEEN SYSTEMS INC.,053976551, ,287,09,001,074400,3,090010744003,Block Group 3,G5030,S,1097858.000000000000000,1745852.000000000000000,+41.1595758,-073.1702393,431,432,1500000US090010744003,"Block Group 3, Census Tract 744, Fairfield County, Connecticut",1098,57,58,20,49,105,75,84,30,620,478,0,yes,1104,852,25,770,0,0,0,27,30,252,80,35,0,0,0,126,11,0,1,0,0,0,0,0,090010744003
41,58,2016,06607SFTYK244SE,110039203901.000000000000000,SAFETY-KLEEN SYSTEMS INC,24-40 SEAVIEW AVE,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.167296999999998,-73.165767000000002,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,325998,0,0,0,0,1316215672610.000000000000000,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.070000000000000,0.060000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.130000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22776.299999999999000,0,0.000000000000000,22776.299999999999000,88.900000000000006,0,88.900000000000006,0,0,0.000000000000000,148.400000000000010,0,0,148.400000000000010,0.130000000000000,0,0,0.130000000000000,0.000000000000000,0.000000000000000,0,88.900000000000006,0,22776.299999999999000,0.000000000000000,148.400000000000010,23013.730000000000000,0.000000000000000,PRODUCTION,0.920000000000000,SAFETY-KLEEN SYSTEMS INC.,053976551, ,287,09,001,074400,3,090010744003,Block Group 3,G5030,S,1097858.000000000000000,1745852.000000000000000,+41.1595758,-073.1702393,431,432,1500000US090010744003,"Block Group 3, Census Tract 744, Fairfield County, Connecticut",1098,57,58,20,49,105,75,84,30,620,478,0,yes,1104,852,25,770,0,0,0,27,30,252,80,35,0,0,0,126,11,0,1,0,0,0,0,0,090010744003
42,216,2016,06607SFTYK244SE,110039203901.000000000000000,SAFETY-KLEEN SYSTEMS INC,24-40 SEAVIEW AVE,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.167296999999998,-73.165767000000002,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,325998,0,0,0,0,1316215672600.000000000000000,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,10.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,10.500000000000000,0.000000000000000,0.000000000000000,1616.599999999999900,0,0.000000000000000,1616.599999999999900,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,10.500000000000000,0,0,0.000000000000000,0.000000000000000,10.500000000000000,0,0.000000000000000,0,1616.599999999999900,0.000000000000000,0.000000000000000,1627.099999999999900,0.000000000000000,PRODUCTION,0.920000000000000,SAFETY-KLEEN SYSTEMS INC.,053976551, ,287,09,001,074400,3,090010744003,Block Group 3,G5030,S,1097858.000000000000000,1745852.000000000000000,+41.1595758,-073.1702393,431,432,1500000US090010744003,"Block Group 3, Census Tract 744, Fairfield County, Connecticut",1098,57,58,20,49,105,75,84,30,620,478,0,yes,1104,852,25,770,0,0,0,27,30,252,80,35,0,0,0,126,11,0,1,0,0,0,0,0,090010744003
43,278,2016,06607SFTYK244SE,110039203901.000000000000000,SAFETY-KLEEN SYSTEMS INC,24-40 SEAVIEW AVE,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.167296999999998,-73.165767000000002,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,325998,0,0,0,0,1316215672620.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.040000000000000,0.040000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.080000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1111.099999999999900,0,0.000000000000000,1111.099999999999900,4.300000000000000,0,4.300000000000000,0,0,0.000000000000000,7.200000000000000,0,0,7.200000000000000,0.080000000000000,0,0,0.080000000000000,0.000000000000000,0.000000000000000,0,4.300000000000000,0,1111.099999999999900,0.000000000000000,7.200000000000000,1122.680000000000100,0.000000000000000,PRODUCTION,0.920000000000000,SAFETY-KLEEN SYSTEMS INC.,053976551, ,287,09,001,074400,3,090010744003,Block Group 3,G5030,S,1097858.000000000000000,1745852.000000000000000,+41.1595758,-073.1702393,431,432,1500000US090010744003,"Block Group 3, Census Tract 744, Fairfield County, Connecticut",1098,57,58,20,49,105,75,84,30,620,478,0,yes,1104,852,25,770,0,0,0,27,30,252,80,35,0,0,0,126,11,0,1,0,0,0,0,0,090010744003
44,287,2016,06607SFTYK244SE,110039203901.000000000000000,SAFETY-KLEEN SYSTEMS INC,24-40 SEAVIEW AVE,BRIDGEPORT,FAIRFIELD,CT,6607, , ,41.167296999999998,-73.165767000000002,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,325998,0,0,0,0,1316215672570.000000000000000,METHANOL,000067561,4283,YES,TRI,NO,0,NO,R,Pounds,13.000000000000000,422.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,435.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,435.000000000000000,0,0,435.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,435.000000000000000,0.000000000000000,PRODUCTION,5.700000000000000,SAFETY-KLEEN SYSTEMS INC.,053976551, ,287,09,001,074400,3,090010744003,Block Group 3,G5030,S,1097858.000000000000000,1745852.000000000000000,+41.1595758,-073.1702393,431,432,1500000US090010744003,"Block Group 3, Census Tract 744, Fairfield County, Connecticut",1098,57,58,20,49,105,75,84,30,620,478,0,yes,1104,852,25,770,0,0,0,27,30,252,80,35,0,0,0,126,11,0,1,0,0,0,0,0,090010744003
45,60,2016,06610BRDGP50CRO,110000317069.000000000000000,TRADEBE TREATMENT & RECYCLING OF BRIDGEPORT LLC,50 CROSS ST,BRIDGEPORT,FAIRFIELD,CT,6610, , ,41.186500000000002,-73.158829999999995,NO,562,Hazardous Waste, , , , , , ,562211,0,0,0,0,0,1316215698960.000000000000000,SODIUM NITRITE,007632000,152058,NO,TRI,NO,2,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,18.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,18.000000000000000,0,0,0.000000000000000,0.360000000000000,17.640000000000001,0,0.000000000000000,0,0.000000000000000,17450.000000000000000,0.000000000000000,17468.000000000000000,0.000000000000000,ACTIVITY,1.000000000000000,TRADEBE ENVIRONMENTAL SERVICES LLC,966208204, ,288,09,001,074300,1,090010743001,Block Group 1,G5030,S,561165.000000000000000,7688.000000000000000,+41.1854339,-073.1619033,423,424,1500000US090010743001,"Block Group 1, Census Tract 743, Fairfield County, Connecticut",770,38,10,38,26,83,57,0,120,398,372,0,yes,770,464,109,341,0,7,0,0,7,306,83,10,0,0,0,187,26,0,0,0,0,0,0,0,090010743001
46,66,2016,06610BRDGP50CRO,110000317069.000000000000000,TRADEBE TREATMENT & RECYCLING OF BRIDGEPORT LLC,50 CROSS ST,BRIDGEPORT,FAIRFIELD,CT,6610, , ,41.186500000000002,-73.158829999999995,NO,562,Hazardous Waste, , , , , , ,562211,0,0,0,0,0,1316215698970.000000000000000,N-BUTYL ALCOHOL,000071363,4739,NO,TRI,NO,0,NO,R,Pounds,5.000000000000000,5.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,10.000000000000000,0,0,10.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,9750.000000000000000,0.000000000000000,9760.000000000000000,0.000000000000000,ACTIVITY,1.000000000000000,TRADEBE ENVIRONMENTAL SERVICES LLC,966208204, ,288,09,001,074300,1,090010743001,Block Group 1,G5030,S,561165.000000000000000,7688.000000000000000,+41.1854339,-073.1619033,423,424,1500000US090010743001,"Block Group 1, Census Tract 743, Fairfield County, Connecticut",770,38,10,38,26,83,57,0,120,398,372,0,yes,770,464,109,341,0,7,0,0,7,306,83,10,0,0,0,187,26,0,0,0,0,0,0,0,090010743001
47,214,2016,06610BRDGP50CRO,110000317069.000000000000000,TRADEBE TREATMENT & RECYCLING OF BRIDGEPORT LLC,50 CROSS ST,BRIDGEPORT,FAIRFIELD,CT,6610, , ,41.186500000000002,-73.158829999999995,NO,562,Hazardous Waste, , , , , , ,562211,0,0,0,0,0,1316215698900.000000000000000,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,40893.000000000000000,0.000000000000000,40893.000000000000000,0.000000000000000,ACTIVITY,1.000000000000000,TRADEBE ENVIRONMENTAL SERVICES LLC,966208204, ,288,09,001,074300,1,090010743001,Block Group 1,G5030,S,561165.000000000000000,7688.000000000000000,+41.1854339,-073.1619033,423,424,1500000US090010743001,"Block Group 1, Census Tract 743, Fairfield County, Connecticut",770,38,10,38,26,83,57,0,120,398,372,0,yes,770,464,109,341,0,7,0,0,7,306,83,10,0,0,0,187,26,0,0,0,0,0,0,0,090010743001
48,215,2016,06610BRDGP50CRO,110000317069.000000000000000,TRADEBE TREATMENT & RECYCLING OF BRIDGEPORT LLC,50 CROSS ST,BRIDGEPORT,FAIRFIELD,CT,6610, , ,41.186500000000002,-73.158829999999995,NO,562,Hazardous Waste, , , , , , ,562211,0,0,0,0,0,1316215698920.000000000000000,ETHYLENE GLYCOL,000107211,24257,YES,TRI,NO,0,NO,R,Pounds,5.000000000000000,5.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0.000000000000000,10.000000000000000,0.000000000000000,574.000000000000000,574.000000000000000,0,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,59566.000000000000000,0,59566.000000000000000,0,0,0.000000000000000,0.000000000000000,0,0,574.000000000000000,10.000000000000000,0,0,10.000000000000000,0.000000000000000,0.000000000000000,0,59566.000000000000000,0,0.000000000000000,178000.000000000000000,574.000000000000000,238150.000000000000000,0.000000000000000,ACTIVITY,1.000000000000000,TRADEBE ENVIRONMENTAL SERVICES LLC,966208204, ,288,09,001,074300,1,090010743001,Block Group 1,G5030,S,561165.000000000000000,7688.000000000000000,+41.1854339,-073.1619033,423,424,1500000US090010743001,"Block Group 1, Census Tract 743, Fairfield County, Connecticut",770,38,10,38,26,83,57,0,120,398,372,0,yes,770,464,109,341,0,7,0,0,7,306,83,10,0,0,0,187,26,0,0,0,0,0,0,0,090010743001
