GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races
1500000US090035112001,090035112001,"Block Group 1, Census Tract 5112, Hartford County, Connecticut",842,642,105,0,0,0,40,55
1500000US090035112002,090035112002,"Block Group 2, Census Tract 5112, Hartford County, Connecticut",1097,680,346,2,0,0,38,31
1500000US090035112003,090035112003,"Block Group 3, Census Tract 5112, Hartford County, Connecticut",1387,641,280,0,128,0,179,159
1500000US090035113001,090035113001,"Block Group 1, Census Tract 5113, Hartford County, Connecticut",1400,614,235,0,142,0,233,176
1500000US090035113002,090035113002,"Block Group 2, Census Tract 5113, Hartford County, Connecticut",1003,647,250,0,0,0,56,50
1500000US090035113003,090035113003,"Block Group 3, Census Tract 5113, Hartford County, Connecticut",1055,695,228,0,7,0,121,4
1500000US090035114001,090035114001,"Block Group 1, Census Tract 5114, Hartford County, Connecticut",971,717,72,0,106,0,27,49
1500000US090035114009,090035114009,"Block Group 9, Census Tract 5114, Hartford County, Connecticut",1414,1148,73,0,166,0,0,27
1500000US090035141001,090035141001,"Block Group 1, Census Tract 5141, Hartford County, Connecticut",3281,3101,73,0,57,0,0,50
1500000US090035141002,090035141002,"Block Group 2, Census Tract 5141, Hartford County, Connecticut",2133,1342,335,0,121,0,232,103
1500000US090035141009,090035141009,"Block Group 9, Census Tract 5141, Hartford County, Connecticut",3276,2624,195,0,451,0,6,0
1500000US090035142001,090035142001,"Block Group 1, Census Tract 5142, Hartford County, Connecticut",1037,709,180,0,49,0,65,34
1500000US090035142002,090035142002,"Block Group 2, Census Tract 5142, Hartford County, Connecticut",830,673,78,6,21,0,33,19
1500000US090035142003,090035142003,"Block Group 3, Census Tract 5142, Hartford County, Connecticut",1010,912,57,0,0,0,8,33
1500000US090035143001,090035143001,"Block Group 1, Census Tract 5143, Hartford County, Connecticut",790,730,32,0,28,0,0,0
1500000US090035143002,090035143002,"Block Group 2, Census Tract 5143, Hartford County, Connecticut",702,656,24,0,0,0,13,9
1500000US090035143003,090035143003,"Block Group 3, Census Tract 5143, Hartford County, Connecticut",1169,1025,40,0,40,0,16,48
1500000US090035143004,090035143004,"Block Group 4, Census Tract 5143, Hartford County, Connecticut",1026,822,113,0,32,0,48,11
1500000US090035143005,090035143005,"Block Group 5, Census Tract 5143, Hartford County, Connecticut",707,678,18,0,0,0,6,5
1500000US090035144001,090035144001,"Block Group 1, Census Tract 5144, Hartford County, Connecticut",765,725,24,4,0,0,0,12
1500000US090035144002,090035144002,"Block Group 2, Census Tract 5144, Hartford County, Connecticut",866,682,91,0,93,0,0,0
1500000US090035144003,090035144003,"Block Group 3, Census Tract 5144, Hartford County, Connecticut",795,675,104,0,0,0,0,16
1500000US090035144004,090035144004,"Block Group 4, Census Tract 5144, Hartford County, Connecticut",858,620,172,5,11,0,24,26
1500000US090035144005,090035144005,"Block Group 5, Census Tract 5144, Hartford County, Connecticut",1311,1098,43,0,45,40,53,32
1500000US090035145001,090035145001,"Block Group 1, Census Tract 5145, Hartford County, Connecticut",648,584,42,0,17,0,0,5
1500000US090035145002,090035145002,"Block Group 2, Census Tract 5145, Hartford County, Connecticut",1250,866,140,0,158,0,38,48
1500000US090035145003,090035145003,"Block Group 3, Census Tract 5145, Hartford County, Connecticut",748,679,17,14,0,5,27,6
1500000US090035145004,090035145004,"Block Group 4, Census Tract 5145, Hartford County, Connecticut",906,778,58,5,30,0,26,9
1500000US090035145005,090035145005,"Block Group 5, Census Tract 5145, Hartford County, Connecticut",906,757,60,0,0,0,59,30
1500000US090035146001,090035146001,"Block Group 1, Census Tract 5146, Hartford County, Connecticut",1235,998,145,0,0,0,72,20
1500000US090035146002,090035146002,"Block Group 2, Census Tract 5146, Hartford County, Connecticut",838,599,100,0,0,0,124,15
1500000US090035146003,090035146003,"Block Group 3, Census Tract 5146, Hartford County, Connecticut",743,517,138,0,38,0,20,30
1500000US090035146004,090035146004,"Block Group 4, Census Tract 5146, Hartford County, Connecticut",1453,1182,167,0,0,0,59,45
1500000US090035146005,090035146005,"Block Group 5, Census Tract 5146, Hartford County, Connecticut",984,933,18,0,0,0,0,33
1500000US090035147001,090035147001,"Block Group 1, Census Tract 5147, Hartford County, Connecticut",1022,690,172,0,0,0,66,94
1500000US090035147002,090035147002,"Block Group 2, Census Tract 5147, Hartford County, Connecticut",1437,1089,167,0,64,0,101,16
1500000US090035147003,090035147003,"Block Group 3, Census Tract 5147, Hartford County, Connecticut",1223,958,147,0,57,0,29,32
1500000US090035147004,090035147004,"Block Group 4, Census Tract 5147, Hartford County, Connecticut",523,317,64,0,52,0,67,23
1500000US090035148001,090035148001,"Block Group 1, Census Tract 5148, Hartford County, Connecticut",1300,1149,90,22,20,0,19,0
1500000US090035148003,090035148003,"Block Group 3, Census Tract 5148, Hartford County, Connecticut",2114,1526,372,5,57,21,115,18
1500000US090035149001,090035149001,"Block Group 1, Census Tract 5149, Hartford County, Connecticut",1233,1169,35,7,0,0,22,0
1500000US090035149002,090035149002,"Block Group 2, Census Tract 5149, Hartford County, Connecticut",779,719,0,0,26,0,11,23
1500000US090035149003,090035149003,"Block Group 3, Census Tract 5149, Hartford County, Connecticut",988,930,33,0,25,0,0,0
1500000US090035150001,090035150001,"Block Group 1, Census Tract 5150, Hartford County, Connecticut",820,779,0,0,41,0,0,0
1500000US090035150002,090035150002,"Block Group 2, Census Tract 5150, Hartford County, Connecticut",1011,867,24,0,43,0,34,43
1500000US090035150003,090035150003,"Block Group 3, Census Tract 5150, Hartford County, Connecticut",914,896,18,0,0,0,0,0
1500000US090035151011,090035151011,"Block Group 1, Census Tract 5151.01, Hartford County, Connecticut",1609,1381,110,0,17,0,40,61
1500000US090035151012,090035151012,"Block Group 2, Census Tract 5151.01, Hartford County, Connecticut",1109,1031,78,0,0,0,0,0
1500000US090035151021,090035151021,"Block Group 1, Census Tract 5151.02, Hartford County, Connecticut",2337,1023,797,0,212,0,169,136
1500000US090035151022,090035151022,"Block Group 2, Census Tract 5151.02, Hartford County, Connecticut",1126,1053,0,5,48,6,0,14
1500000US090035151023,090035151023,"Block Group 3, Census Tract 5151.02, Hartford County, Connecticut",647,647,0,0,0,0,0,0
1500000US090035151024,090035151024,"Block Group 4, Census Tract 5151.02, Hartford County, Connecticut",1022,980,15,0,4,0,11,12
1500000US090035152001,090035152001,"Block Group 1, Census Tract 5152, Hartford County, Connecticut",2569,2437,40,0,72,0,12,8
1500000US090035152002,090035152002,"Block Group 2, Census Tract 5152, Hartford County, Connecticut",690,592,62,0,0,0,27,9
1500000US090035201009,090035201009,"Block Group 9, Census Tract 5201, Hartford County, Connecticut",5662,5138,69,0,367,0,0,88
1500000US090035202012,090035202012,"Block Group 2, Census Tract 5202.01, Hartford County, Connecticut",1846,1740,7,10,41,0,11,37
1500000US090035202019,090035202019,"Block Group 9, Census Tract 5202.01, Hartford County, Connecticut",1368,1316,0,0,26,0,5,21
1500000US090035202021,090035202021,"Block Group 1, Census Tract 5202.02, Hartford County, Connecticut",1318,1249,0,0,52,0,5,12
1500000US090035202022,090035202022,"Block Group 2, Census Tract 5202.02, Hartford County, Connecticut",1923,1726,11,0,134,0,14,38
1500000US090035202029,090035202029,"Block Group 9, Census Tract 5202.02, Hartford County, Connecticut",599,567,0,0,26,0,0,6
1500000US090035203001,090035203001,"Block Group 1, Census Tract 5203, Hartford County, Connecticut",2326,1799,190,0,176,0,119,42
1500000US090035203002,090035203002,"Block Group 2, Census Tract 5203, Hartford County, Connecticut",2306,1992,77,3,127,0,97,10
1500000US090035203003,090035203003,"Block Group 3, Census Tract 5203, Hartford County, Connecticut",1102,1069,0,0,8,0,25,0
1500000US090035203004,090035203004,"Block Group 4, Census Tract 5203, Hartford County, Connecticut",921,889,0,0,0,0,6,26
1500000US090035203005,090035203005,"Block Group 5, Census Tract 5203, Hartford County, Connecticut",1825,1664,83,0,58,0,0,20
1500000US090035204001,090035204001,"Block Group 1, Census Tract 5204, Hartford County, Connecticut",2839,2715,15,6,61,0,32,10
1500000US090035204002,090035204002,"Block Group 2, Census Tract 5204, Hartford County, Connecticut",877,817,22,7,0,0,19,12
1500000US090035204003,090035204003,"Block Group 3, Census Tract 5204, Hartford County, Connecticut",1822,1754,11,0,30,0,8,19
1500000US090035204009,090035204009,"Block Group 9, Census Tract 5204, Hartford County, Connecticut",1313,1296,0,0,17,0,0,0
1500000US090035205011,090035205011,"Block Group 1, Census Tract 5205.01, Hartford County, Connecticut",1838,1791,0,0,47,0,0,0
1500000US090035205019,090035205019,"Block Group 9, Census Tract 5205.01, Hartford County, Connecticut",1991,1934,0,0,42,0,0,15
1500000US090035241001,090035241001,"Block Group 1, Census Tract 5241, Hartford County, Connecticut",1121,1101,9,0,0,0,0,11
1500000US090035241002,090035241002,"Block Group 2, Census Tract 5241, Hartford County, Connecticut",1036,984,35,0,17,0,0,0
1500000US090035241003,090035241003,"Block Group 3, Census Tract 5241, Hartford County, Connecticut",929,868,28,0,0,0,0,33
1500000US090035241004,090035241004,"Block Group 4, Census Tract 5241, Hartford County, Connecticut",876,876,0,0,0,0,0,0
1500000US090035241005,090035241005,"Block Group 5, Census Tract 5241, Hartford County, Connecticut",1067,1036,18,0,0,0,0,13
1500000US090035241006,090035241006,"Block Group 6, Census Tract 5241, Hartford County, Connecticut",680,680,0,0,0,0,0,0
1500000US090052501001,090052501001,"Block Group 1, Census Tract 2501, Litchfield County, Connecticut",1140,1099,25,0,14,0,0,2
1500000US090052501002,090052501002,"Block Group 2, Census Tract 2501, Litchfield County, Connecticut",684,676,0,0,2,0,0,6
1500000US090052531001,090052531001,"Block Group 1, Census Tract 2531, Litchfield County, Connecticut",2925,2755,74,0,49,0,19,28
1500000US090052531002,090052531002,"Block Group 2, Census Tract 2531, Litchfield County, Connecticut",639,545,36,0,10,0,0,48
1500000US090052532001,090052532001,"Block Group 1, Census Tract 2532, Litchfield County, Connecticut",2197,2083,37,0,39,0,28,10
1500000US090052532002,090052532002,"Block Group 2, Census Tract 2532, Litchfield County, Connecticut",2524,2389,21,0,88,0,15,11
1500000US090052532003,090052532003,"Block Group 3, Census Tract 2532, Litchfield County, Connecticut",2302,2169,4,4,39,0,19,67
1500000US090052533001,090052533001,"Block Group 1, Census Tract 2533, Litchfield County, Connecticut",623,595,14,0,0,0,0,14
1500000US090052533002,090052533002,"Block Group 2, Census Tract 2533, Litchfield County, Connecticut",1592,1512,25,0,0,0,13,42
1500000US090052534001,090052534001,"Block Group 1, Census Tract 2534, Litchfield County, Connecticut",2382,2265,83,0,0,0,12,22
1500000US090052534002,090052534002,"Block Group 2, Census Tract 2534, Litchfield County, Connecticut",1346,1301,0,0,0,0,14,31
1500000US090052534003,090052534003,"Block Group 3, Census Tract 2534, Litchfield County, Connecticut",1511,1489,0,9,0,0,0,13
1500000US090052534004,090052534004,"Block Group 4, Census Tract 2534, Litchfield County, Connecticut",1049,1014,32,0,3,0,0,0
1500000US090052535001,090052535001,"Block Group 1, Census Tract 2535, Litchfield County, Connecticut",1674,1617,25,0,0,0,10,22
1500000US090052535002,090052535002,"Block Group 2, Census Tract 2535, Litchfield County, Connecticut",1343,1265,0,11,31,0,0,36
1500000US090052535003,090052535003,"Block Group 3, Census Tract 2535, Litchfield County, Connecticut",752,752,0,0,0,0,0,0
1500000US090052535004,090052535004,"Block Group 4, Census Tract 2535, Litchfield County, Connecticut",1905,1737,0,7,48,0,24,89
1500000US090052536001,090052536001,"Block Group 1, Census Tract 2536, Litchfield County, Connecticut",1269,1163,40,10,45,0,11,0
1500000US090052536002,090052536002,"Block Group 2, Census Tract 2536, Litchfield County, Connecticut",1088,954,33,6,57,0,17,21
1500000US090052602001,090052602001,"Block Group 1, Census Tract 2602, Litchfield County, Connecticut",1262,1189,19,0,0,0,15,39
1500000US090052602002,090052602002,"Block Group 2, Census Tract 2602, Litchfield County, Connecticut",983,976,0,7,0,0,0,0
1500000US090052602003,090052602003,"Block Group 3, Census Tract 2602, Litchfield County, Connecticut",1105,1085,6,5,0,0,4,5
1500000US090052611001,090052611001,"Block Group 1, Census Tract 2611, Litchfield County, Connecticut",627,627,0,0,0,0,0,0
1500000US090052611002,090052611002,"Block Group 2, Census Tract 2611, Litchfield County, Connecticut",1308,1266,0,7,9,0,7,19
1500000US090052611003,090052611003,"Block Group 3, Census Tract 2611, Litchfield County, Connecticut",725,678,10,0,0,0,26,11
1500000US090052611004,090052611004,"Block Group 4, Census Tract 2611, Litchfield County, Connecticut",1317,1249,43,0,25,0,0,0
1500000US090052621001,090052621001,"Block Group 1, Census Tract 2621, Litchfield County, Connecticut",1425,1369,18,10,0,0,9,19
1500000US090052621002,090052621002,"Block Group 2, Census Tract 2621, Litchfield County, Connecticut",829,806,0,6,0,0,5,12
1500000US090052621003,090052621003,"Block Group 3, Census Tract 2621, Litchfield County, Connecticut",714,702,0,0,0,0,0,12
1500000US090052622001,090052622001,"Block Group 1, Census Tract 2622, Litchfield County, Connecticut",1081,1024,33,0,0,0,8,16
1500000US090052632001,090052632001,"Block Group 1, Census Tract 2632, Litchfield County, Connecticut",637,631,0,0,6,0,0,0
1500000US090052632002,090052632002,"Block Group 2, Census Tract 2632, Litchfield County, Connecticut",797,748,6,0,15,0,0,28
1500000US090052651001,090052651001,"Block Group 1, Census Tract 2651, Litchfield County, Connecticut",1254,1223,5,7,10,0,2,7
1500000US090052661001,090052661001,"Block Group 1, Census Tract 2661, Litchfield County, Connecticut",1432,1407,15,0,10,0,0,0
1500000US090052661002,090052661002,"Block Group 2, Census Tract 2661, Litchfield County, Connecticut",1426,1318,33,8,39,8,5,15
1500000US090052671001,090052671001,"Block Group 1, Census Tract 2671, Litchfield County, Connecticut",1157,1098,0,14,0,0,30,15
1500000US090052671002,090052671002,"Block Group 2, Census Tract 2671, Litchfield County, Connecticut",820,771,0,0,22,0,0,27
1500000US090052671003,090052671003,"Block Group 3, Census Tract 2671, Litchfield County, Connecticut",882,882,0,0,0,0,0,0
1500000US090052671004,090052671004,"Block Group 4, Census Tract 2671, Litchfield County, Connecticut",737,654,12,4,51,0,0,16
1500000US090052681001,090052681001,"Block Group 1, Census Tract 2681, Litchfield County, Connecticut",790,767,8,0,15,0,0,0
1500000US090052681002,090052681002,"Block Group 2, Census Tract 2681, Litchfield County, Connecticut",1346,1301,0,4,11,0,16,14
1500000US090052901001,090052901001,"Block Group 1, Census Tract 2901, Litchfield County, Connecticut",1082,1067,15,0,0,0,0,0
1500000US090052901002,090052901002,"Block Group 2, Census Tract 2901, Litchfield County, Connecticut",1380,1360,0,0,20,0,0,0
1500000US090052901003,090052901003,"Block Group 3, Census Tract 2901, Litchfield County, Connecticut",1032,1012,7,0,0,0,0,13
1500000US090052931001,090052931001,"Block Group 1, Census Tract 2931, Litchfield County, Connecticut",1471,1441,2,0,14,0,6,8
1500000US090052961001,090052961001,"Block Group 1, Census Tract 2961, Litchfield County, Connecticut",1762,1748,0,3,0,0,0,11
1500000US090052961002,090052961002,"Block Group 2, Census Tract 2961, Litchfield County, Connecticut",935,908,7,16,0,0,0,4
1500000US090052983001,090052983001,"Block Group 1, Census Tract 2983, Litchfield County, Connecticut",1007,985,0,0,17,0,0,5
1500000US090052983002,090052983002,"Block Group 2, Census Tract 2983, Litchfield County, Connecticut",822,807,0,0,15,0,0,0
1500000US090052983003,090052983003,"Block Group 3, Census Tract 2983, Litchfield County, Connecticut",1028,1017,0,11,0,0,0,0
1500000US090052984001,090052984001,"Block Group 1, Census Tract 2984, Litchfield County, Connecticut",951,951,0,0,0,0,0,0
1500000US090052984002,090052984002,"Block Group 2, Census Tract 2984, Litchfield County, Connecticut",1475,1462,0,0,0,0,0,13
1500000US090053001001,090053001001,"Block Group 1, Census Tract 3001, Litchfield County, Connecticut",874,874,0,0,0,0,0,0
1500000US090053001002,090053001002,"Block Group 2, Census Tract 3001, Litchfield County, Connecticut",1255,1212,7,6,10,0,11,9
1500000US090053001003,090053001003,"Block Group 3, Census Tract 3001, Litchfield County, Connecticut",700,668,19,0,7,0,0,6
1500000US090053004001,090053004001,"Block Group 1, Census Tract 3004, Litchfield County, Connecticut",1065,1031,19,0,11,4,0,0
1500000US090053004002,090053004002,"Block Group 2, Census Tract 3004, Litchfield County, Connecticut",873,873,0,0,0,0,0,0
1500000US090053005001,090053005001,"Block Group 1, Census Tract 3005, Litchfield County, Connecticut",515,488,0,0,27,0,0,0
1500000US090053005002,090053005002,"Block Group 2, Census Tract 3005, Litchfield County, Connecticut",841,814,2,5,9,0,8,3
1500000US090053005003,090053005003,"Block Group 3, Census Tract 3005, Litchfield County, Connecticut",2193,2140,17,0,0,0,18,18
1500000US090053031001,090053031001,"Block Group 1, Census Tract 3031, Litchfield County, Connecticut",1309,1291,0,8,10,0,0,0
1500000US090053031002,090053031002,"Block Group 2, Census Tract 3031, Litchfield County, Connecticut",992,986,6,0,0,0,0,0
1500000US090053061001,090053061001,"Block Group 1, Census Tract 3061, Litchfield County, Connecticut",985,972,0,0,0,0,13,0
1500000US090053061002,090053061002,"Block Group 2, Census Tract 3061, Litchfield County, Connecticut",1496,1466,5,0,25,0,0,0
1500000US090053061003,090053061003,"Block Group 3, Census Tract 3061, Litchfield County, Connecticut",1688,1658,0,0,30,0,0,0
1500000US090053061004,090053061004,"Block Group 4, Census Tract 3061, Litchfield County, Connecticut",1919,1879,0,0,16,0,0,24
1500000US090053081001,090053081001,"Block Group 1, Census Tract 3081, Litchfield County, Connecticut",763,749,0,4,5,5,0,0
1500000US090053081002,090053081002,"Block Group 2, Census Tract 3081, Litchfield County, Connecticut",897,868,3,0,7,5,9,5
1500000US090053101001,090053101001,"Block Group 1, Census Tract 3101, Litchfield County, Connecticut",1551,1377,90,7,19,0,33,25
1500000US090053101002,090053101002,"Block Group 2, Census Tract 3101, Litchfield County, Connecticut",949,949,0,0,0,0,0,0
1500000US090053101003,090053101003,"Block Group 3, Census Tract 3101, Litchfield County, Connecticut",1942,1722,30,0,128,0,62,0
1500000US090053102001,090053102001,"Block Group 1, Census Tract 3102, Litchfield County, Connecticut",932,768,56,0,61,0,32,15
1500000US090053102002,090053102002,"Block Group 2, Census Tract 3102, Litchfield County, Connecticut",1804,1680,62,0,31,0,0,31
1500000US090053103001,090053103001,"Block Group 1, Census Tract 3103, Litchfield County, Connecticut",845,787,49,0,0,0,9,0
1500000US090053103002,090053103002,"Block Group 2, Census Tract 3103, Litchfield County, Connecticut",852,726,34,0,67,0,15,10
1500000US090053104001,090053104001,"Block Group 1, Census Tract 3104, Litchfield County, Connecticut",1409,1387,4,0,0,0,0,18
1500000US090053104005,090053104005,"Block Group 5, Census Tract 3104, Litchfield County, Connecticut",1175,1153,18,0,4,0,0,0
1500000US090053105006,090053105006,"Block Group 6, Census Tract 3105, Litchfield County, Connecticut",982,920,27,9,26,0,0,0
1500000US090053105007,090053105007,"Block Group 7, Census Tract 3105, Litchfield County, Connecticut",886,863,8,0,0,0,0,15
1500000US090053106011,090053106011,"Block Group 1, Census Tract 3106.01, Litchfield County, Connecticut",3006,2876,30,0,96,0,0,4
1500000US090053106021,090053106021,"Block Group 1, Census Tract 3106.02, Litchfield County, Connecticut",1009,972,8,0,29,0,0,0
1500000US090053106022,090053106022,"Block Group 2, Census Tract 3106.02, Litchfield County, Connecticut",2145,2044,40,0,31,0,4,26
1500000US090053106023,090053106023,"Block Group 3, Census Tract 3106.02, Litchfield County, Connecticut",1561,1541,0,0,0,0,7,13
1500000US090053107001,090053107001,"Block Group 1, Census Tract 3107, Litchfield County, Connecticut",1088,1088,0,0,0,0,0,0
1500000US090053107002,090053107002,"Block Group 2, Census Tract 3107, Litchfield County, Connecticut",646,646,0,0,0,0,0,0
1500000US090053107003,090053107003,"Block Group 3, Census Tract 3107, Litchfield County, Connecticut",1802,1736,36,0,0,0,10,20
1500000US090053107004,090053107004,"Block Group 4, Census Tract 3107, Litchfield County, Connecticut",789,743,29,0,0,0,17,0
1500000US090053108017,090053108017,"Block Group 7, Census Tract 3108.01, Litchfield County, Connecticut",1234,1045,53,0,79,0,45,12
1500000US090053108018,090053108018,"Block Group 8, Census Tract 3108.01, Litchfield County, Connecticut",1152,1093,19,0,13,0,0,27
1500000US090053108021,090053108021,"Block Group 1, Census Tract 3108.02, Litchfield County, Connecticut",2578,2302,81,12,9,7,112,55
1500000US090053108022,090053108022,"Block Group 2, Census Tract 3108.02, Litchfield County, Connecticut",2364,2312,0,0,40,0,0,12
1500000US090053108023,090053108023,"Block Group 3, Census Tract 3108.02, Litchfield County, Connecticut",1536,1415,42,0,65,0,0,14
1500000US090053108024,090053108024,"Block Group 4, Census Tract 3108.02, Litchfield County, Connecticut",965,886,71,0,0,0,0,8
1500000US090053201001,090053201001,"Block Group 1, Census Tract 3201, Litchfield County, Connecticut",519,445,22,0,37,0,11,4
1500000US090053201002,090053201002,"Block Group 2, Census Tract 3201, Litchfield County, Connecticut",1516,1442,22,0,0,0,11,41
1500000US090053201003,090053201003,"Block Group 3, Census Tract 3201, Litchfield County, Connecticut",1112,1007,31,0,0,0,0,74
1500000US090053201004,090053201004,"Block Group 4, Census Tract 3201, Litchfield County, Connecticut",1222,1002,0,7,0,0,176,37
1500000US090053201005,090053201005,"Block Group 5, Census Tract 3201, Litchfield County, Connecticut",1626,1558,0,0,68,0,0,0
1500000US090053202001,090053202001,"Block Group 1, Census Tract 3202, Litchfield County, Connecticut",1014,971,0,0,18,0,0,25
1500000US090053202002,090053202002,"Block Group 2, Census Tract 3202, Litchfield County, Connecticut",1204,1192,0,0,0,0,0,12
1500000US090053202003,090053202003,"Block Group 3, Census Tract 3202, Litchfield County, Connecticut",1652,1573,28,0,31,0,4,16
1500000US090053202004,090053202004,"Block Group 4, Census Tract 3202, Litchfield County, Connecticut",799,779,4,0,0,0,2,14
1500000US090053421001,090053421001,"Block Group 1, Census Tract 3421, Litchfield County, Connecticut",861,836,16,9,0,0,0,0
1500000US090053421002,090053421002,"Block Group 2, Census Tract 3421, Litchfield County, Connecticut",1023,1023,0,0,0,0,0,0
1500000US090053421003,090053421003,"Block Group 3, Census Tract 3421, Litchfield County, Connecticut",1538,1499,5,0,0,0,27,7
1500000US090053491001,090053491001,"Block Group 1, Census Tract 3491, Litchfield County, Connecticut",1404,1334,38,0,23,0,0,9
1500000US090053491002,090053491002,"Block Group 2, Census Tract 3491, Litchfield County, Connecticut",2090,2060,0,7,23,0,0,0
1500000US090053491003,090053491003,"Block Group 3, Census Tract 3491, Litchfield County, Connecticut",1192,1180,6,0,0,0,0,6
1500000US090053492001,090053492001,"Block Group 1, Census Tract 3492, Litchfield County, Connecticut",649,649,0,0,0,0,0,0
1500000US090053492002,090053492002,"Block Group 2, Census Tract 3492, Litchfield County, Connecticut",646,625,0,6,15,0,0,0
1500000US090053492003,090053492003,"Block Group 3, Census Tract 3492, Litchfield County, Connecticut",572,572,0,0,0,0,0,0
1500000US090053492009,090053492009,"Block Group 9, Census Tract 3492, Litchfield County, Connecticut",950,945,0,0,0,0,0,5
1500000US090053601001,090053601001,"Block Group 1, Census Tract 3601, Litchfield County, Connecticut",979,901,12,0,0,0,0,66
1500000US090053601002,090053601002,"Block Group 2, Census Tract 3601, Litchfield County, Connecticut",680,680,0,0,0,0,0,0
1500000US090053601003,090053601003,"Block Group 3, Census Tract 3601, Litchfield County, Connecticut",938,938,0,0,0,0,0,0
1500000US090053601004,090053601004,"Block Group 4, Census Tract 3601, Litchfield County, Connecticut",968,932,0,0,30,0,0,6
1500000US090053601009,090053601009,"Block Group 9, Census Tract 3601, Litchfield County, Connecticut",1792,1704,0,0,66,0,22,0
1500000US090053602001,090053602001,"Block Group 1, Census Tract 3602, Litchfield County, Connecticut",2183,2118,0,0,65,0,0,0
1500000US090053602002,090053602002,"Block Group 2, Census Tract 3602, Litchfield County, Connecticut",3452,3274,0,0,107,0,0,71
1500000US090053602003,090053602003,"Block Group 3, Census Tract 3602, Litchfield County, Connecticut",1601,1601,0,0,0,0,0,0
1500000US090053603001,090053603001,"Block Group 1, Census Tract 3603, Litchfield County, Connecticut",1085,1055,7,0,17,0,0,6
1500000US090053603002,090053603002,"Block Group 2, Census Tract 3603, Litchfield County, Connecticut",2267,2159,5,5,26,0,18,54
1500000US090053604001,090053604001,"Block Group 1, Census Tract 3604, Litchfield County, Connecticut",1022,973,35,0,0,0,6,8
1500000US090053604002,090053604002,"Block Group 2, Census Tract 3604, Litchfield County, Connecticut",791,733,0,9,49,0,0,0
1500000US090053604003,090053604003,"Block Group 3, Census Tract 3604, Litchfield County, Connecticut",1216,1201,0,7,0,0,0,8
1500000US090053604004,090053604004,"Block Group 4, Census Tract 3604, Litchfield County, Connecticut",1037,992,0,0,35,0,0,10
1500000US090053604005,090053604005,"Block Group 5, Census Tract 3604, Litchfield County, Connecticut",1058,1034,0,24,0,0,0,0
1500000US090053604006,090053604006,"Block Group 6, Census Tract 3604, Litchfield County, Connecticut",592,546,0,0,0,0,29,17
1500000US090053621011,090053621011,"Block Group 1, Census Tract 3621.01, Litchfield County, Connecticut",1347,1328,0,0,19,0,0,0
1500000US090053621012,090053621012,"Block Group 2, Census Tract 3621.01, Litchfield County, Connecticut",1444,1400,14,15,15,0,0,0
1500000US090053621013,090053621013,"Block Group 3, Census Tract 3621.01, Litchfield County, Connecticut",1244,1244,0,0,0,0,0,0
1500000US090053621021,090053621021,"Block Group 1, Census Tract 3621.02, Litchfield County, Connecticut",849,830,8,11,0,0,0,0
1500000US090053621022,090053621022,"Block Group 2, Census Tract 3621.02, Litchfield County, Connecticut",1230,1141,36,0,23,30,0,0
1500000US090053621023,090053621023,"Block Group 3, Census Tract 3621.02, Litchfield County, Connecticut",1233,1203,0,0,30,0,0,0
1500000US090053621024,090053621024,"Block Group 4, Census Tract 3621.02, Litchfield County, Connecticut",1851,1819,0,0,8,0,16,8
1500000US090054253001,090054253001,"Block Group 1, Census Tract 4253, Litchfield County, Connecticut",1333,1325,0,0,0,0,8,0
1500000US090054253002,090054253002,"Block Group 2, Census Tract 4253, Litchfield County, Connecticut",1431,1374,8,0,0,8,0,41
1500000US090054253003,090054253003,"Block Group 3, Census Tract 4253, Litchfield County, Connecticut",1062,1055,0,0,7,0,0,0
1500000US090054254003,090054254003,"Block Group 3, Census Tract 4254, Litchfield County, Connecticut",3153,3078,13,12,7,0,0,43
1500000US090054254005,090054254005,"Block Group 5, Census Tract 4254, Litchfield County, Connecticut",1324,1307,0,0,0,0,0,17
1500000US090054255002,090054255002,"Block Group 2, Census Tract 4255, Litchfield County, Connecticut",1170,1138,0,0,0,0,0,32
1500000US090054255003,090054255003,"Block Group 3, Census Tract 4255, Litchfield County, Connecticut",805,770,0,0,0,0,0,35
1500000US090054255004,090054255004,"Block Group 4, Census Tract 4255, Litchfield County, Connecticut",1356,1350,6,0,0,0,0,0
1500000US090070000000,090070000000,"Block Group 0, Census Tract 0, Middlesex County, Connecticut",0,0,0,0,0,0,0,0
1500000US090075411001,090075411001,"Block Group 1, Census Tract 5411, Middlesex County, Connecticut",1220,887,254,4,21,0,0,54
1500000US090075411002,090075411002,"Block Group 2, Census Tract 5411, Middlesex County, Connecticut",1139,896,169,0,26,0,21,27
1500000US090075412001,090075412001,"Block Group 1, Census Tract 5412, Middlesex County, Connecticut",3490,2933,394,14,34,0,12,103
1500000US090075412009,090075412009,"Block Group 9, Census Tract 5412, Middlesex County, Connecticut",1016,865,99,0,0,0,31,21
1500000US090075413001,090075413001,"Block Group 1, Census Tract 5413, Middlesex County, Connecticut",2523,2103,181,0,128,0,39,72
