"","lon","lat","state","STATE","COUNTY","TRACT","BLKGRP","population.x","P0050001","P0050002","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","P0050010","P0050011","P0050012","P0050013","P0050014","P0050015","P0050016","P0050017","GEOCOMP","SUMLEV","GEOID","NAME","STUSAB","population.y","C17002_001","C17002_002","C17002_003","C17002_004","C17002_005","C17002_006","C17002_007","C17002_008","pct_hisp","pct_nonwhite","pct_black","pct_pov","pct_200_pov","GEOID_LONG"
"1166",-72.6946788,41.7977038,"CT","09","003","504000","1",1164,1164,1106,25,1049,0,4,0,5,23,58,13,23,1,0,0,10,11,"total","150","090035040001","Block Group 1, Census Tract 5040, Hartford County, Connecticut","CT",1172,1137,87,27,26,134,178,24,661,0.0498281786941581,0.978522336769759,0.901202749140893,0.100263852242744,0.418645558487247,"15000US090035040001"
"1167",-72.6983511,41.789675,"CT","09","003","504000","2",1094,1094,1067,10,1023,9,0,0,0,25,27,3,16,1,0,3,4,0,"total","150","090035040002","Block Group 2, Census Tract 5040, Hartford County, Connecticut","CT",979,979,66,149,35,24,25,14,666,0.0246800731261426,0.990859232175503,0.935100548446069,0.219611848825332,0.319713993871297,"15000US090035040002"
"1168",-72.6996263,41.7919502,"CT","09","003","504000","3",1155,1155,1113,5,1061,1,2,0,0,44,42,7,20,2,0,0,7,6,"total","150","090035040003","Block Group 3, Census Tract 5040, Hartford County, Connecticut","CT",1098,1098,0,255,174,136,11,12,510,0.0363636363636364,0.995670995670996,0.918614718614719,0.23224043715847,0.53551912568306,"15000US090035040003"
"1169",-72.7041274,41.7594929,"CT","09","003","504100","1",1855,1855,734,197,378,1,59,0,82,17,1121,366,67,10,0,0,624,54,"total","150","090035041001","Block Group 1, Census Tract 5041, Hartford County, Connecticut","CT",2036,2036,206,276,97,122,400,80,855,0.604312668463612,0.893800539083558,0.20377358490566,0.236738703339882,0.580058939096267,"15000US090035041001"
"1170",-72.7073791,41.7720408,"CT","09","003","504200","1",914,914,773,542,157,2,56,0,4,12,141,63,4,6,2,0,54,12,"total","150","090035042001","Block Group 1, Census Tract 5042, Hartford County, Connecticut","CT",906,619,99,63,71,16,39,0,331,0.154266958424508,0.407002188183807,0.171772428884026,0.261712439418417,0.465266558966074,"15000US090035042001"
"1171",-72.7036245,41.7642282,"CT","09","003","504200","2",1590,1590,890,340,397,8,100,0,12,33,700,252,49,9,3,0,342,45,"total","150","090035042002","Block Group 2, Census Tract 5042, Hartford County, Connecticut","CT",1327,1327,150,449,59,174,75,40,380,0.440251572327044,0.786163522012579,0.249685534591195,0.451394122079879,0.713639788997739,"15000US090035042002"
"1172",-72.7091407,41.7671264,"CT","09","003","504200","3",1729,1729,1238,540,604,2,35,2,13,42,491,121,51,5,2,0,288,24,"total","150","090035042003","Block Group 3, Census Tract 5042, Hartford County, Connecticut","CT",1537,1522,230,318,98,59,166,0,651,0.283979178716021,0.687680740312319,0.349334875650665,0.360052562417871,0.57227332457293,"15000US090035042003"
"1173",-72.7082186,41.7618209,"CT","09","003","504200","4",890,890,538,129,342,8,46,0,6,7,352,121,14,1,5,0,188,23,"total","150","090035042004","Block Group 4, Census Tract 5042, Hartford County, Connecticut","CT",1216,1216,116,200,258,25,81,0,536,0.395505617977528,0.855056179775281,0.384269662921348,0.259868421052632,0.559210526315789,"15000US090035042004"
"1174",-72.7105724,41.7502649,"CT","09","003","504300","1",1021,1021,409,150,140,5,61,0,24,29,612,228,31,3,0,1,323,26,"total","150","090035043001","Block Group 1, Census Tract 5043, Hartford County, Connecticut","CT",695,695,29,180,33,220,18,40,175,0.599412340842311,0.853085210577865,0.137120470127326,0.300719424460432,0.748201438848921,"15000US090035043001"
"1175",-72.7114077,41.7544803,"CT","09","003","504300","2",1925,1925,772,339,237,6,53,1,101,35,1153,479,58,2,0,1,551,62,"total","150","090035043002","Block Group 2, Census Tract 5043, Hartford County, Connecticut","CT",1408,1281,220,228,21,94,171,13,534,0.598961038961039,0.823896103896104,0.123116883116883,0.349726775956284,0.583138173302108,"15000US090035043002"
"1176",-72.695128,41.7454874,"CT","09","003","504500","1",1415,1415,302,102,175,0,4,0,10,11,1113,430,41,16,0,0,561,65,"total","150","090035045001","Block Group 1, Census Tract 5045, Hartford County, Connecticut","CT",1467,1467,132,156,53,127,201,0,798,0.786572438162544,0.92791519434629,0.123674911660777,0.196319018404908,0.456032719836401,"15000US090035045001"
"1177",-72.6981506,41.7416533,"CT","09","003","504500","2",1371,1371,379,65,263,0,19,0,12,20,992,349,46,12,2,1,514,68,"total","150","090035045002","Block Group 2, Census Tract 5045, Hartford County, Connecticut","CT",1411,1411,268,360,99,66,124,0,494,0.723559445660102,0.952589350838804,0.191830780452225,0.445074415308292,0.649893692416726,"15000US090035045002"
"1178",-72.7023664,41.738302,"CT","09","003","504500","3",915,915,371,128,198,1,16,0,9,19,544,185,51,7,1,0,274,26,"total","150","090035045003","Block Group 3, Census Tract 5045, Hartford County, Connecticut","CT",697,697,129,47,4,3,27,0,487,0.594535519125683,0.860109289617486,0.216393442622951,0.252510760401722,0.3012912482066,"15000US090035045003"
"1179",-72.695972,41.7326671,"CT","09","003","504800","1",1269,1269,526,240,216,5,29,0,24,12,743,371,33,1,0,0,295,43,"total","150","090035048001","Block Group 1, Census Tract 5048, Hartford County, Connecticut","CT",1734,1734,0,137,8,358,63,31,1137,0.585500394011032,0.810874704491726,0.170212765957447,0.0790080738177624,0.344290657439446,"15000US090035048001"
"1180",-72.6976464,41.7279499,"CT","09","003","504800","2",853,853,389,194,131,7,38,0,2,17,464,217,17,2,2,0,200,26,"total","150","090035048002","Block Group 2, Census Tract 5048, Hartford County, Connecticut","CT",646,644,0,0,52,21,53,0,518,0.543962485345838,0.772567409144197,0.153575615474795,0,0.195652173913043,"15000US090035048002"
"1181",-72.7023718,41.7301421,"CT","09","003","504800","3",1197,1197,560,278,225,3,20,0,13,21,637,294,29,0,0,0,284,30,"total","150","090035048003","Block Group 3, Census Tract 5048, Hartford County, Connecticut","CT",1411,1320,36,48,146,100,181,0,809,0.532163742690059,0.767752715121136,0.18796992481203,0.0636363636363636,0.387121212121212,"15000US090035048003"
"1182",-72.6961386,41.7373099,"CT","09","003","504800","4",1241,1241,503,205,243,0,25,4,10,16,738,268,63,12,0,0,354,41,"total","150","090035048004","Block Group 4, Census Tract 5048, Hartford County, Connecticut","CT",860,860,60,127,149,0,8,66,450,0.594681708299758,0.8348106365834,0.195809830781628,0.217441860465116,0.476744186046512,"15000US090035048004"
"1183",-72.7040474,41.7503715,"CT","09","003","504900","1",2081,2081,544,202,255,2,22,0,25,38,1537,601,80,21,0,0,775,60,"total","150","090035049001","Block Group 1, Census Tract 5049, Hartford County, Connecticut","CT",1709,1709,269,60,267,165,176,24,748,0.738587217683806,0.902931283037001,0.122537241710716,0.192510239906378,0.562317144528964,"15000US090035049001"
"1184",-72.7023038,41.7464433,"CT","09","003","504900","2",2467,2467,811,211,503,1,33,3,42,18,1656,629,87,11,2,3,830,94,"total","150","090035049002","Block Group 2, Census Tract 5049, Hartford County, Connecticut","CT",2008,1883,132,284,44,124,163,42,1094,0.671260640453993,0.914471017430077,0.203891366031617,0.220924057355284,0.419012214551248,"15000US090035049002"
"1185",-72.6406433,41.7839867,"CT","09","003","510100","1",2232,2232,1708,942,536,5,175,0,5,45,524,139,33,0,1,0,310,41,"total","150","090035101001","Block Group 1, Census Tract 5101, Hartford County, Connecticut","CT",2143,2143,128,160,125,78,138,0,1514,0.234767025089606,0.577956989247312,0.240143369175627,0.134391040597294,0.29351376574895,"15000US090035101001"
"1186",-72.6448071,41.7726164,"CT","09","003","510200","1",1102,1102,775,332,373,0,58,0,2,10,327,87,22,8,2,0,192,16,"total","150","090035102001","Block Group 1, Census Tract 5102, Hartford County, Connecticut","CT",1173,1170,67,141,47,24,35,55,801,0.296733212341198,0.698729582577132,0.338475499092559,0.177777777777778,0.315384615384615,"15000US090035102001"
"1187",-72.6550451,41.7658694,"CT","09","003","510200","2",1400,1400,999,629,282,4,45,2,2,35,401,138,36,9,0,0,184,34,"total","150","090035102002","Block Group 2, Census Tract 5102, Hartford County, Connecticut","CT",1511,1208,109,120,55,75,246,35,568,0.286428571428571,0.550714285714286,0.201428571428571,0.189569536423841,0.529801324503311,"15000US090035102002"
"1188",-72.6201277,41.7903166,"CT","09","003","510300","1",1258,1258,970,373,506,2,64,0,5,20,288,146,19,3,0,0,96,24,"total","150","090035103001","Block Group 1, Census Tract 5103, Hartford County, Connecticut","CT",1572,1558,223,71,53,0,194,17,1000,0.228934817170111,0.703497615262321,0.402225755166932,0.188703465982028,0.358151476251605,"15000US090035103001"
"1189",-72.6230604,41.7823909,"CT","09","003","510300","2",2087,2087,1261,313,849,2,49,0,2,46,826,314,60,6,4,0,382,60,"total","150","090035103002","Block Group 2, Census Tract 5103, Hartford County, Connecticut","CT",2139,2139,309,222,10,384,46,0,1168,0.395783421178725,0.850023957834212,0.406804024916148,0.248246844319776,0.453950444132772,"15000US090035103002"
"1190",-72.6304108,41.7839156,"CT","09","003","510300","3",965,965,649,335,247,0,51,0,7,9,316,91,21,3,0,0,173,28,"total","150","090035103003","Block Group 3, Census Tract 5103, Hartford County, Connecticut","CT",962,945,156,28,48,116,74,157,366,0.327461139896373,0.652849740932642,0.255958549222798,0.194708994708995,0.612698412698413,"15000US090035103003"
"1191",-72.6136002,41.7781333,"CT","09","003","510400","1",2014,2014,1374,299,962,6,52,0,9,46,640,251,42,9,0,0,300,38,"total","150","090035104001","Block Group 1, Census Tract 5104, Hartford County, Connecticut","CT",1610,1610,384,141,97,108,57,67,756,0.317775571002979,0.851539225422046,0.477656405163853,0.326086956521739,0.530434782608696,"15000US090035104001"
"1192",-72.6299785,41.7716452,"CT","09","003","510400","2",1978,1978,1158,382,655,13,62,1,4,41,820,254,89,7,0,0,416,54,"total","150","090035104002","Block Group 2, Census Tract 5104, Hartford County, Connecticut","CT",2072,2072,299,296,87,41,337,235,777,0.414560161779575,0.806875631951466,0.331142568250758,0.287162162162162,0.625,"15000US090035104002"
"1193",-72.640949,41.769743,"CT","09","003","510400","3",852,852,493,250,207,0,18,0,1,17,359,112,31,7,0,3,191,15,"total","150","090035104003","Block Group 3, Census Tract 5104, Hartford County, Connecticut","CT",689,689,15,228,22,70,197,0,157,0.421361502347418,0.706572769953052,0.242957746478873,0.352685050798258,0.772133526850508,"15000US090035104003"
"1194",-72.6369771,41.774358,"CT","09","003","510400","4",815,815,450,192,226,2,20,0,1,9,365,125,15,0,0,0,201,24,"total","150","090035104004","Block Group 4, Census Tract 5104, Hartford County, Connecticut","CT",619,617,2,41,0,0,56,0,518,0.447852760736196,0.76441717791411,0.277300613496933,0.0696920583468395,0.160453808752026,"15000US090035104004"
"1195",-72.610664,41.7700422,"CT","09","003","510500","1",2223,2223,1676,428,403,9,744,0,29,63,547,167,46,4,0,0,300,30,"total","150","090035105001","Block Group 1, Census Tract 5105, Hartford County, Connecticut","CT",1985,1862,67,176,18,154,115,69,1263,0.246063877642825,0.807467386414755,0.181286549707602,0.130504833512352,0.321697099892589,"15000US090035105001"
"1196",-72.6076462,41.7606953,"CT","09","003","510500","2",1235,1235,983,597,302,0,67,0,0,17,252,106,18,6,0,0,100,22,"total","150","090035105002","Block Group 2, Census Tract 5105, Hartford County, Connecticut","CT",1144,1144,3,15,7,10,9,0,1100,0.204048582995951,0.516599190283401,0.244534412955466,0.0157342657342657,0.0384615384615385,"15000US090035105002"
"1197",-72.6226004,41.754398,"CT","09","003","510600","1",929,929,631,326,267,1,20,0,1,16,298,135,10,3,0,2,141,7,"total","150","090035106001","Block Group 1, Census Tract 5106, Hartford County, Connecticut","CT",1193,1193,88,159,12,30,177,11,716,0.320775026910657,0.649085037674919,0.28740581270183,0.207041072925398,0.399832355406538,"15000US090035106001"
"1198",-72.633507,41.7593726,"CT","09","003","510600","2",2014,2014,1151,317,711,19,50,0,3,51,863,282,87,6,0,9,423,56,"total","150","090035106002","Block Group 2, Census Tract 5106, Hartford County, Connecticut","CT",2000,2000,513,218,162,0,276,0,831,0.42850049652433,0.842601787487587,0.353028798411122,0.3655,0.5845,"15000US090035106002"
"1199",-72.6311307,41.7628146,"CT","09","003","510600","3",1270,1270,903,406,359,1,115,0,0,22,367,89,20,0,0,1,238,19,"total","150","090035106003","Block Group 3, Census Tract 5106, Hartford County, Connecticut","CT",1234,1234,30,202,23,0,90,0,889,0.288976377952756,0.680314960629921,0.282677165354331,0.188006482982172,0.279578606158833,"15000US090035106003"
"1200",-72.6381492,41.7464438,"CT","09","003","510600","4",794,794,602,289,259,0,21,0,2,31,192,71,12,0,4,0,80,25,"total","150","090035106004","Block Group 4, Census Tract 5106, Hartford County, Connecticut","CT",531,523,55,10,17,90,61,0,290,0.241813602015113,0.636020151133501,0.326196473551637,0.124282982791587,0.445506692160612,"15000US090035106004"
"1201",-72.6098017,41.7426313,"CT","09","003","510700","1",1027,1027,886,642,157,2,55,0,2,28,141,64,11,1,0,0,56,9,"total","150","090035107001","Block Group 1, Census Tract 5107, Hartford County, Connecticut","CT",1321,1321,0,52,0,80,73,0,1116,0.137293086660175,0.374878286270691,0.152872444011685,0.0393641180923543,0.155185465556397,"15000US090035107001"
"1202",-72.6115726,41.7342346,"CT","09","003","510700","2",944,944,797,648,103,0,21,0,3,22,147,75,3,0,0,3,58,8,"total","150","090035107002","Block Group 2, Census Tract 5107, Hartford County, Connecticut","CT",1396,1349,80,0,18,67,6,0,1178,0.155720338983051,0.313559322033898,0.109110169491525,0.0593031875463306,0.126760563380282,"15000US090035107002"
"1203",-72.622248,41.7362288,"CT","09","003","510700","3",948,948,750,558,148,2,16,0,3,23,198,86,4,0,0,0,93,15,"total","150","090035107003","Block Group 3, Census Tract 5107, Hartford County, Connecticut","CT",857,857,33,95,40,0,10,0,679,0.208860759493671,0.411392405063291,0.156118143459916,0.149358226371062,0.207701283547258,"15000US090035107003"
"1204",-72.6222144,41.7422769,"CT","09","003","510700","4",2042,2042,1392,657,623,7,61,0,2,42,650,225,43,8,9,0,313,52,"total","150","090035107004","Block Group 4, Census Tract 5107, Hartford County, Connecticut","CT",1416,1416,326,225,84,95,24,30,632,0.318315377081293,0.678256611165524,0.305093046033301,0.389124293785311,0.553672316384181,"15000US090035107004"
"1205",-72.6414537,41.7316268,"CT","09","003","510800","1",1601,1601,1314,967,244,2,71,0,5,25,287,111,26,2,1,0,132,15,"total","150","090035108001","Block Group 1, Census Tract 5108, Hartford County, Connecticut","CT",1574,1574,87,78,138,77,223,27,944,0.179262960649594,0.396002498438476,0.152404747033104,0.104828462515883,0.400254129606099,"15000US090035108001"
"1206",-72.6294732,41.7358235,"CT","09","003","510800","2",853,853,610,322,241,3,17,0,0,27,243,53,14,2,0,0,152,22,"total","150","090035108002","Block Group 2, Census Tract 5108, Hartford County, Connecticut","CT",1083,1083,53,56,60,81,39,99,695,0.284876905041032,0.622508792497069,0.28253223915592,0.100646352723915,0.358264081255771,"15000US090035108002"
"1207",-72.6227501,41.7293632,"CT","09","003","510800","3",689,689,558,448,83,1,14,0,4,8,131,57,12,0,0,0,58,4,"total","150","090035108003","Block Group 3, Census Tract 5108, Hartford County, Connecticut","CT",600,600,20,0,19,41,125,0,395,0.190130624092888,0.34978229317852,0.120464441219158,0.0333333333333333,0.341666666666667,"15000US090035108003"
"1208",-72.5768989,41.7397778,"CT","09","003","510900","1",812,812,720,611,62,0,31,0,4,12,92,62,2,0,0,0,26,2,"total","150","090035109001","Block Group 1, Census Tract 5109, Hartford County, Connecticut","CT",671,671,0,15,0,0,29,0,627,0.113300492610837,0.247536945812808,0.0763546798029557,0.022354694485842,0.0655737704918033,"15000US090035109001"
"1209",-72.5861919,41.7335765,"CT","09","003","510900","2",1168,1168,956,780,144,0,22,0,0,10,212,104,10,0,2,0,80,16,"total","150","090035109002","Block Group 2, Census Tract 5109, Hartford County, Connecticut","CT",1171,1171,14,18,30,0,42,26,1041,0.181506849315068,0.332191780821918,0.123287671232877,0.0273270708795901,0.111016225448335,"15000US090035109002"
"1210",-72.5952141,41.7335846,"CT","09","003","510900","3",705,705,566,405,129,0,23,0,0,9,139,47,10,0,1,0,65,16,"total","150","090035109003","Block Group 3, Census Tract 5109, Hartford County, Connecticut","CT",642,642,8,0,57,0,37,0,540,0.197163120567376,0.425531914893617,0.182978723404255,0.0124610591900312,0.158878504672897,"15000US090035109003"
"1211",-72.5936624,41.7381311,"CT","09","003","510900","4",995,995,835,714,78,3,22,0,5,13,160,75,8,3,0,0,62,12,"total","150","090035109004","Block Group 4, Census Tract 5109, Hartford County, Connecticut","CT",1131,1131,13,0,26,61,0,36,995,0.160804020100503,0.282412060301508,0.078391959798995,0.0114942528735632,0.120247568523431,"15000US090035109004"
"1212",-72.5820758,41.7467619,"CT","09","003","511000","1",941,941,877,703,98,0,59,0,0,17,64,35,3,0,0,0,22,4,"total","150","090035110001","Block Group 1, Census Tract 5110, Hartford County, Connecticut","CT",1026,1026,0,76,37,65,41,0,807,0.0680127523910733,0.252922422954304,0.104144527098831,0.0740740740740741,0.213450292397661,"15000US090035110001"
"1213",-72.5877201,41.75049,"CT","09","003","511000","2",1421,1421,1249,1033,147,0,50,1,1,17,172,72,16,2,0,0,72,10,"total","150","090035110002","Block Group 2, Census Tract 5110, Hartford County, Connecticut","CT",1500,1489,25,23,32,39,26,0,1344,0.121041520056298,0.273047149894441,0.103448275862069,0.0322364002686367,0.0973807924781733,"15000US090035110002"
"1214",-72.600418,41.7462384,"CT","09","003","511000","3",1053,1053,882,679,168,0,25,0,0,10,171,91,3,6,0,0,62,9,"total","150","090035110003","Block Group 3, Census Tract 5110, Hartford County, Connecticut","CT",1206,1206,11,30,0,1,11,0,1153,0.162393162393162,0.355175688509022,0.15954415954416,0.0339966832504146,0.0439469320066335,"15000US090035110003"
"1215",-72.5873249,41.7694891,"CT","09","003","511100","1",795,795,648,452,118,2,55,0,12,9,147,92,2,0,1,0,40,12,"total","150","090035111001","Block Group 1, Census Tract 5111, Hartford County, Connecticut","CT",1034,1034,59,49,333,114,118,0,361,0.184905660377358,0.431446540880503,0.148427672955975,0.104448742746615,0.650870406189555,"15000US090035111001"
"1216",-72.592752,41.7601026,"CT","09","003","511100","2",1945,1945,1662,1309,183,5,127,1,2,35,283,135,9,0,2,1,123,13,"total","150","090035111002","Block Group 2, Census Tract 5111, Hartford County, Connecticut","CT",1989,1989,11,44,2,8,144,48,1732,0.145501285347044,0.326992287917738,0.0940874035989717,0.0276520864756159,0.129210658622423,"15000US090035111002"
"1217",-72.5851928,41.7575292,"CT","09","003","511100","3",852,852,743,616,93,0,14,0,9,11,109,64,8,4,0,0,25,8,"total","150","090035111003","Block Group 3, Census Tract 5111, Hartford County, Connecticut","CT",613,613,0,17,20,22,41,0,513,0.127934272300469,0.276995305164319,0.109154929577465,0.0277324632952692,0.163132137030995,"15000US090035111003"
"1218",-72.584583,41.7802598,"CT","09","003","511200","1",925,925,681,400,222,1,35,0,6,17,244,99,28,0,0,0,100,17,"total","150","090035112001","Block Group 1, Census Tract 5112, Hartford County, Connecticut","CT",1111,1111,226,12,27,0,152,25,669,0.263783783783784,0.567567567567568,0.24,0.214221422142214,0.397839783978398,"15000US090035112001"
"1219",-72.5895647,41.7760646,"CT","09","003","511200","2",967,967,617,300,273,1,21,0,6,16,350,99,28,1,1,9,191,21,"total","150","090035112002","Block Group 2, Census Tract 5112, Hartford County, Connecticut","CT",929,929,198,117,47,123,71,46,327,0.361944157187177,0.68976215098242,0.282316442605998,0.339074273412271,0.648008611410118,"15000US090035112002"
"1220",-72.5974304,41.7781126,"CT","09","003","511200","3",1471,1471,951,381,445,4,89,0,12,20,520,177,48,4,5,0,253,33,"total","150","090035112003","Block Group 3, Census Tract 5112, Hartford County, Connecticut","CT",1612,1612,190,98,13,80,94,70,1067,0.35350101971448,0.740992522093814,0.302515295717199,0.178660049627792,0.338089330024814,"15000US090035112003"
"1221",-72.5866615,41.7849524,"CT","09","003","511300","1",1319,1319,959,340,430,2,152,0,3,32,360,129,29,4,1,1,165,31,"total","150","090035113001","Block Group 1, Census Tract 5113, Hartford County, Connecticut","CT",956,956,47,35,33,19,312,64,446,0.272934040940106,0.742228961334344,0.326004548900682,0.0857740585774059,0.53347280334728,"15000US090035113001"
"1222",-72.5995715,41.7803125,"CT","09","003","511300","2",1032,1032,766,329,352,1,37,0,4,43,266,72,30,0,3,0,135,26,"total","150","090035113002","Block Group 2, Census Tract 5113, Hartford County, Connecticut","CT",1207,1171,51,173,129,0,142,10,666,0.257751937984496,0.681201550387597,0.341085271317829,0.191289496157131,0.431255337318531,"15000US090035113002"
"1223",-72.606176,41.7826724,"CT","09","003","511300","3",1158,1158,745,388,295,1,39,0,2,20,413,114,22,0,1,0,228,48,"total","150","090035113003","Block Group 3, Census Tract 5113, Hartford County, Connecticut","CT",1146,1140,112,195,100,83,42,22,586,0.356649395509499,0.664939550949914,0.254749568221071,0.269298245614035,0.485964912280702,"15000US090035113003"
"1224",-72.608736,41.7894923,"CT","09","003","511400","1",1040,1040,852,502,183,0,135,0,4,28,188,94,13,3,6,0,63,9,"total","150","090035114001","Block Group 1, Census Tract 5114, Hartford County, Connecticut","CT",953,947,25,12,5,27,17,10,851,0.180769230769231,0.517307692307692,0.175961538461538,0.0390707497360085,0.101372756071806,"15000US090035114001"
"1225",-72.596343,41.7948688,"CT","09","003","511400","2",1381,1381,1221,858,230,0,97,1,15,20,160,93,6,0,0,0,47,14,"total","150","090035114002","Block Group 2, Census Tract 5114, Hartford County, Connecticut","CT",1450,1449,35,41,24,97,11,26,1215,0.115858073859522,0.378711078928313,0.166545981173063,0.0524499654934438,0.161490683229814,"15000US090035114002"
"1226",-72.4991078,41.8015041,"CT","09","003","514101","1",2258,2258,2096,1882,99,3,71,0,1,40,162,87,9,0,1,0,46,19,"total","150","090035141011","Block Group 1, Census Tract 5141.01, Hartford County, Connecticut","CT",1969,1969,8,202,21,107,45,23,1563,0.0717449069973428,0.16651904340124,0.0438441098317095,0.1066531234129,0.206196038598273,"15000US090035141011"
"1227",-72.4825448,41.8039404,"CT","09","003","514101","2",1401,1401,1317,1169,45,1,81,0,0,21,84,39,11,0,0,0,24,10,"total","150","090035141012","Block Group 2, Census Tract 5141.01, Hartford County, Connecticut","CT",1492,1362,9,0,16,0,0,0,1337,0.0599571734475375,0.165596002855104,0.0321199143468951,0.0066079295154185,0.0183553597650514,"15000US090035141012"
"1228",-72.5537008,41.7981473,"CT","09","003","514102","1",875,875,803,686,52,0,42,0,5,18,72,50,1,0,0,0,17,4,"total","150","090035141021","Block Group 1, Census Tract 5141.02, Hartford County, Connecticut","CT",1020,1020,59,1,1,136,32,221,570,0.0822857142857143,0.216,0.0594285714285714,0.0588235294117647,0.441176470588235,"15000US090035141021"
"1229",-72.541101,41.8102354,"CT","09","003","514102","2",1800,1800,1661,893,133,4,576,8,8,39,139,75,8,1,1,0,40,14,"total","150","090035141022","Block Group 2, Census Tract 5141.02, Hartford County, Connecticut","CT",1643,1643,41,76,66,0,57,16,1387,0.0772222222222222,0.503888888888889,0.0738888888888889,0.0712111990261716,0.15581253804017,"15000US090035141022"
"1230",-72.5403359,41.8019534,"CT","09","003","514102","3",2713,2713,2534,1034,200,10,1189,1,33,67,179,90,16,0,0,0,56,17,"total","150","090035141023","Block Group 3, Census Tract 5141.02, Hartford County, Connecticut","CT",2487,2485,0,34,35,154,40,27,2195,0.0659786214522669,0.618872097309252,0.0737191301142646,0.013682092555332,0.116700201207243,"15000US090035141023"
"1231",-72.5142799,41.8026021,"CT","09","003","514102","4",2010,2010,1659,887,444,5,262,0,18,43,351,159,23,0,1,0,134,34,"total","150","090035141024","Block Group 4, Census Tract 5141.02, Hartford County, Connecticut","CT",1766,1766,22,135,0,39,56,61,1453,0.174626865671642,0.558706467661692,0.22089552238806,0.0889014722536806,0.177236693091733,"15000US090035141024"
"1232",-72.5209873,41.8027782,"CT","09","003","514200","1",1167,1167,997,657,279,1,31,0,0,29,170,64,10,3,2,0,77,14,"total","150","090035142001","Block Group 1, Census Tract 5142, Hartford County, Connecticut","CT",1329,1327,204,110,29,116,256,78,534,0.145672664952871,0.437017994858612,0.239074550128535,0.236623963828184,0.59758854559156,"15000US090035142001"
"1233",-72.5361962,41.7973803,"CT","09","003","514200","2",886,886,775,627,105,0,30,0,0,13,111,41,8,1,3,0,37,21,"total","150","090035142002","Block Group 2, Census Tract 5142, Hartford County, Connecticut","CT",806,806,3,103,6,0,77,0,617,0.125282167042889,0.292325056433409,0.118510158013544,0.13151364764268,0.234491315136476,"15000US090035142002"
"1234",-72.5415935,41.7910341,"CT","09","003","514200","3",1023,1023,951,757,113,2,29,0,2,48,72,39,8,0,0,0,15,10,"total","150","090035142003","Block Group 3, Census Tract 5142, Hartford County, Connecticut","CT",970,970,13,6,9,0,52,0,890,0.0703812316715543,0.260019550342131,0.110459433040078,0.0195876288659794,0.0824742268041237,"15000US090035142003"
"1235",-72.5140945,41.7928108,"CT","09","003","514300","1",774,774,707,593,68,0,21,0,0,25,67,37,7,0,0,0,20,3,"total","150","090035143001","Block Group 1, Census Tract 5143, Hartford County, Connecticut","CT",742,731,0,90,0,20,19,0,602,0.08656330749354,0.233850129198966,0.0878552971576227,0.12311901504788,0.176470588235294,"15000US090035143001"
"1236",-72.5161863,41.7901782,"CT","09","003","514300","2",694,694,653,606,18,1,8,0,2,18,41,16,1,0,0,1,14,9,"total","150","090035143002","Block Group 2, Census Tract 5143, Hartford County, Connecticut","CT",529,525,9,0,0,41,46,59,370,0.0590778097982709,0.126801152737752,0.0259365994236311,0.0171428571428571,0.295238095238095,"15000US090035143002"
"1237",-72.5123262,41.7866125,"CT","09","003","514300","3",1107,1107,975,829,105,3,29,0,0,9,132,56,15,0,3,0,41,17,"total","150","090035143003","Block Group 3, Census Tract 5143, Hartford County, Connecticut","CT",1270,1270,8,47,83,0,29,19,1084,0.119241192411924,0.251129177958446,0.0948509485094851,0.0433070866141732,0.146456692913386,"15000US090035143003"
"1238",-72.5155484,41.7803987,"CT","09","003","514300","4",1060,1060,916,686,163,1,51,0,4,11,144,93,7,2,0,0,28,14,"total","150","090035143004","Block Group 4, Census Tract 5143, Hartford County, Connecticut","CT",1347,1347,6,0,107,186,58,9,981,0.135849056603774,0.352830188679245,0.15377358490566,0.0044543429844098,0.271714922048998,"15000US090035143004"
"1239",-72.508687,41.7811003,"CT","09","003","514300","5",656,656,598,528,41,2,5,0,5,17,58,35,1,0,0,0,20,2,"total","150","090035143005","Block Group 5, Census Tract 5143, Hartford County, Connecticut","CT",618,618,21,0,26,0,16,0,555,0.0884146341463415,0.195121951219512,0.0625,0.0339805825242718,0.101941747572816,"15000US090035143005"
"1240",-72.5248066,41.790497,"CT","09","003","514400","1",891,891,782,622,109,0,30,0,1,20,109,68,14,0,0,0,23,4,"total","150","090035144001","Block Group 1, Census Tract 5144, Hartford County, Connecticut","CT",783,783,43,22,0,67,0,21,630,0.122334455667789,0.301907968574635,0.122334455667789,0.0830140485312899,0.195402298850575,"15000US090035144001"
"1241",-72.5249704,41.7851325,"CT","09","003","514400","2",827,827,694,544,97,0,26,0,4,23,133,56,20,0,1,0,43,13,"total","150","090035144002","Block Group 2, Census Tract 5144, Hartford County, Connecticut","CT",600,596,63,43,0,14,119,0,357,0.160822249093108,0.342200725513906,0.117291414752116,0.177852348993289,0.401006711409396,"15000US090035144002"
"1242",-72.5232798,41.7808452,"CT","09","003","514400","3",818,818,646,436,152,12,28,0,0,18,172,80,20,1,1,0,63,7,"total","150","090035144003","Block Group 3, Census Tract 5144, Hartford County, Connecticut","CT",592,592,6,37,18,0,35,27,469,0.210268948655257,0.466992665036675,0.185819070904645,0.0726351351351351,0.20777027027027,"15000US090035144003"
